deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],altPress,altMax,state
102111,0.124333778,-0.026286182,-0.153031061,-9.424079548,8.595885652,207.3654117,135.4114848,135.4114848,4
102116,0.119450965,-0.024333057,-0.15254278,-9.271491658,8.199157137,205.8700504,135.4114848,135.4114848,4
102121,0.105290809,-0.033610401,-0.149124811,-9.210456501,7.802428621,203.8558902,135.4114848,135.4114848,4
102128,0.110661903,-0.036540088,-0.149124811,-9.027351033,7.192077059,200.8651676,137.8080302,137.8080302,4
102142,0.080876747,-0.027751026,-0.142288874,-9.240974079,6.856383699,205.8090152,137.8080302,137.8080302,4
102148,0.092107215,-0.026774463,-0.14082403,-9.240974079,6.551207918,206.9992008,137.8080302,137.8080302,4
102153,0.126775184,-0.031657276,-0.139847467,-9.332526814,6.215514559,206.2972965,137.8080302,137.8080302,4
102171,0.100896278,0.011311474,-0.145218561,-9.210456501,5.116881746,204.8324527,139.7104655,139.7104655,4
102185,0.122380653,0.011799756,-0.145218561,-8.90528072,4.262389559,202.2994937,139.7104655,139.7104655,4
102191,0.100407997,0.031331006,-0.147171686,-8.783210408,4.018248934,204.0084781,139.7104655,139.7104655,4
102196,0.093572059,0.027424756,-0.146683405,-8.630622517,3.804625887,205.1376285,139.7104655,139.7104655,4
102203,0.102849403,0.018635693,-0.145706842,-8.386481892,3.285827059,200.8956851,142.1730662,142.1730662,4
102217,0.100407997,0.030842724,-0.143753717,-7.959235798,2.736510652,198.9730777,142.1730662,142.1730662,4
102222,0.108220497,0.042073193,-0.143753717,-7.806647908,2.461852449,199.8275699,142.1730662,142.1730662,4
102227,0.10968534,0.029377881,-0.15254278,-7.470954548,2.187194246,199.7360172,142.1730662,142.1730662,4
102235,0.107732215,0.022541943,-0.15254278,-7.135261189,1.576842684,198.2406558,144.4216471,144.4216471,4
102249,0.079900184,0.029866162,-0.147171686,-6.646979939,0.691832918,196.1044254,144.4216471,144.4216471,4
102254,0.091618934,0.032795849,-0.14473028,-6.402839314,0.356139559,194.975275,144.4216471,144.4216471,4
102259,0.09796659,0.040608349,-0.145218561,-6.189216267,0.111998934,194.6395816,144.4216471,144.4216471,4
102264,0.084294715,0.036213818,-0.147171686,-6.128181111,-0.071106535,195.1583805,144.4216471,144.4216471,4
102269,0.083318153,0.028889599,-0.145706842,-6.067145954,-0.284729582,195.3109683,146.4139109,146.4139109,4
102283,0.098454872,0.057209912,-0.139359186,-5.395759236,-1.017151457,192.0150699,146.543397,146.543397,4
102297,0.095036903,0.042073193,-0.139847467,-4.815925251,-1.78009091,190.3366031,146.543397,146.543397,4
102303,0.10187284,0.027913037,-0.137894342,-4.632819783,-1.963196379,189.4515933,146.543397,146.543397,4
102308,0.106755653,0.024006787,-0.134964655,-4.571784626,-2.207337004,189.5126285,148.2397318,148.2397318,4
102322,0.110173622,0.021565381,-0.141800592,-4.449714314,-2.909241301,190.6112613,148.2397318,148.2397318,4
102327,0.096990028,0.028889599,-0.145706842,-4.297126423,-3.214417082,190.0619449,148.2397318,148.2397318,4
102348,0.069157997,0.020100537,-0.137894342,-4.144538533,-4.892883879,187.4069156,150.8159495,150.8159495,4
102363,0.053044715,0.030354443,-0.140335749,-4.114020954,-5.442200285,187.162775,150.8159495,150.8159495,4
102368,0.05109159,0.020100537,-0.138382624,-4.02246822,-5.533753019,186.1556949,150.8159495,150.8159495,4
102373,0.041814247,0.013752881,-0.139359186,-3.961433064,-5.747376066,185.4843082,150.8159495,150.8159495,4
102380,0.026677528,0.036213818,-0.139847467,-3.930915486,-5.930481535,185.1486148,152.0868846,152.0868846,4
102394,-0.006525597,0.034748974,-0.137894342,-3.930915486,-5.625305754,184.5687808,152.0868846,152.0868846,4
102400,0.020818153,0.027913037,-0.137894342,-3.961433064,-5.533753019,185.0265445,152.0868846,152.0868846,4
102405,0.020329872,0.036213818,-0.136429499,-3.869880329,-5.320129973,185.7284488,152.0868846,152.0868846,4
102410,0.010075965,0.024495068,-0.13691778,-3.717292439,-5.259094816,185.8810367,152.0868846,152.0868846,4
102415,0.02765409,0.046956006,-0.141800592,-3.656257283,-5.381165129,185.0570621,154.2006999,154.2006999,4
102428,0.00812284,0.012776318,-0.132034967,-3.351081501,-5.167542082,182.7682437,154.2006999,154.2006999,4
102433,0.00812284,0.012776318,-0.132034967,-3.320563923,-5.137024504,181.7306461,154.2006999,154.2006999,4
102441,-0.000177941,0.038166943,-0.134476374,-3.198493611,-4.923401457,181.6085758,154.2006999,154.2006999,4
102446,-0.000666222,0.044514599,-0.137406061,-3.198493611,-4.831848723,182.5241031,154.2006999,154.2006999,4
102451,0.018865028,0.027913037,-0.134476374,-3.229011189,-4.770813566,183.3175601,156.3224497,156.3224497,4
102465,0.010564247,0.065998974,-0.132034967,-3.259528767,-4.770813566,181.0592594,156.3224497,156.3224497,4
102470,0.001775184,0.079670849,-0.136429499,-3.137458454,-4.740295988,181.2423648,156.3224497,156.3224497,4
102475,-0.000177941,0.079182568,-0.134964655,-3.015388142,-4.557190519,181.2118472,156.3224497,156.3224497,4
102480,-0.007013878,0.079182568,-0.132523249,-2.679694783,-4.557190519,180.4489078,156.3224497,156.3224497,4
102486,-0.009455285,0.086018506,-0.132523249,-2.221931111,-4.435120207,179.5028629,158.5023203,158.5023203,4
102514,-0.022638878,0.066487256,-0.134476374,-0.543464314,-3.916321379,177.2445621,158.5023203,158.5023203,4
102519,-0.01922091,0.064534131,-0.131546686,-0.360358845,-3.763733488,176.5731754,158.5023203,158.5023203,4
102524,-0.026056847,0.061116162,-0.130081842,0.005852092,-3.550110441,175.444025,160.2700053,160.2700053,4
102538,-0.020197472,0.044514599,-0.126663874,0.616203655,-3.153381926,174.9252262,160.2700053,160.2700053,4
102548,-0.02703341,0.045979443,-0.127152155,0.921379436,-2.878723723,174.4674625,160.2700053,160.2700053,4
102553,-0.020685753,0.043538037,-0.125687311,1.104484905,-2.75665341,174.4674625,160.2700053,160.2700053,4
102558,-0.024592003,0.040608349,-0.126663874,1.135002483,-2.573547941,174.7421207,161.953126,161.953126,4
102572,-0.026545128,0.032795849,-0.131058405,1.470695842,-2.390442473,173.8265933,161.953126,161.953126,4
102578,-0.034357628,0.030842724,-0.129593561,1.83690678,-2.146301848,172.5143375,161.953126,161.953126,4
102583,-0.028986535,0.040608349,-0.127640436,1.83690678,-2.146301848,172.5143375,161.953126,161.953126,4
102588,-0.023615441,0.036213818,-0.127640436,1.958977092,-2.024231535,173.0636539,161.953126,161.953126,4
102593,-0.025080285,0.037678662,-0.134476374,2.294670452,-1.749573332,173.6129703,163.9771128,163.9771128,4
102607,-0.035822472,0.027913037,-0.131058405,2.508293499,-1.383362394,171.4462222,163.9771128,163.9771128,4
102612,-0.036799035,0.029866162,-0.127152155,2.508293499,-1.383362394,171.4462222,163.9771128,163.9771128,4
102617,-0.037775597,0.022053662,-0.128128717,2.569328655,-1.200256926,171.6903629,163.9771128,163.9771128,4
102622,-0.03484591,0.011799756,-0.123245905,2.721916546,-1.108704191,172.1481265,163.9771128,163.9771128,4
102627,-0.032404503,0.027424756,-0.125687311,2.752434124,-0.925598723,172.3922672,163.9771128,163.9771128,4
102632,-0.035822472,0.026936474,-0.12519903,2.874504436,-0.80352841,172.3007144,165.6919413,165.6919413,4
102646,-0.018244347,0.025471631,-0.135452936,3.210197796,-0.528870207,171.8734683,165.6919413,165.6919413,4
102651,-0.034357628,0.015217724,-0.131058405,3.332268108,-0.467835051,171.751398,165.6919413,165.6919413,4
102673,-0.045099816,0.014241162,-0.131058405,3.759514202,0.325621981,171.2631168,167.7053538,167.7053538,4
102687,-0.04265841,0.007405224,-0.122757624,3.912102092,0.539245027,170.4391422,167.7053538,167.7053538,4
102692,-0.05047091,-0.001383838,-0.122757624,3.942619671,0.783385652,169.58465,167.7053538,167.7053538,4
102697,-0.061701378,-0.007243213,-0.122269342,3.973137249,1.058043856,169.1268863,167.7053538,167.7053538,4
102705,-0.043146691,-0.007243213,-0.122269342,4.034172405,1.515807527,169.4320621,169.6236582,169.6236582,4
102719,-0.036310753,-0.014079151,-0.122757624,4.034172405,1.882018465,168.5470523,169.6236582,169.6236582,4
102724,-0.043146691,-0.011149463,-0.124222467,4.064689983,2.065123934,168.3029117,169.6236582,169.6236582,4
102729,-0.03875216,-0.020426807,-0.124710749,4.003654827,2.156676668,168.2418765,169.6236582,169.6236582,4
102734,-0.03093966,-0.024821338,-0.124222467,3.881584514,2.339782137,168.0587711,169.6236582,169.6236582,4
102739,-0.035334191,-0.029215869,-0.12129278,3.942619671,2.339782137,167.9672183,171.2037364,171.2037364,4
102753,-0.041681847,-0.012614307,-0.12129278,3.759514202,2.950133699,168.424982,171.2037364,171.2037364,4
102758,-0.032892785,-0.016520557,-0.117874811,3.79003178,3.041686434,167.8756656,171.2037364,171.2037364,4
102773,-0.041193566,-0.024821338,-0.118851374,3.79003178,3.468932527,168.3029117,173.3651133,173.3651133,4
102788,-0.018732628,-0.032633838,-0.116898249,3.698479046,3.682555574,167.7230777,173.3651133,173.3651133,4
102793,-0.019709191,-0.032145557,-0.118363092,3.698479046,3.713073152,167.6010074,173.3651133,173.3651133,4
102798,-0.03484591,-0.032633838,-0.117874811,3.637443889,3.804625887,168.3029117,173.3651133,173.3651133,4
102803,-0.040217003,-0.039958057,-0.119827936,3.576408733,4.07928409,168.8217105,173.3651133,173.3651133,4
102808,-0.031916222,-0.042887744,-0.11738653,3.576408733,4.07928409,168.8217105,175.1829997,175.1829997,4
102821,-0.040705285,-0.055583057,-0.116409967,3.179680217,4.445495027,167.9977359,175.1195841,175.1829997,4
102836,-0.047052941,-0.061930713,-0.11738653,2.752434124,5.116881746,168.4860172,175.1195841,175.1829997,4
102855,-0.029474816,-0.067790088,-0.11738653,2.142082561,5.849303621,168.4554996,176.6468211,176.6468211,4
102870,-0.029963097,-0.058512744,-0.115921686,1.775871624,6.154479402,168.1808414,176.6468211,176.6468211,4
102875,-0.017756066,-0.066813526,-0.115921686,1.684318889,6.276549715,168.424982,176.6468211,176.6468211,4
102880,-0.02703341,-0.066325244,-0.115433405,1.562248577,6.429137606,168.424982,178.6443797,178.6443797,4
102899,-0.015802941,-0.071696338,-0.108597467,0.86034428,6.795348543,168.3029117,178.6443797,178.6443797,4
102904,-0.024103722,-0.071696338,-0.108597467,0.768791546,6.947936434,168.3639469,178.6443797,178.6443797,4
102909,-0.027521691,-0.073161182,-0.110062311,0.585686077,7.100524324,168.5775699,178.6443797,178.6443797,4
102914,-0.027521691,-0.073161182,-0.110062311,0.494133342,7.253112215,168.791193,178.6443797,178.6443797,4
102919,-0.018244347,-0.066325244,-0.109085749,0.37206303,7.344664949,168.7606754,180.2799388,180.2799388,4
102933,-0.016291222,-0.088786182,-0.112503717,-0.11621822,7.527770418,168.1503238,180.2799388,180.2799388,4
102938,-0.015802941,-0.078532276,-0.111527155,-0.329841267,7.588805574,168.3639469,180.2799388,180.2799388,4
102943,-0.02312716,-0.077067432,-0.108109186,-0.573981892,7.710875887,168.211359,180.2799388,180.2799388,4
102948,-0.026545128,-0.076090869,-0.113968561,-0.696052204,7.802428621,167.9367008,180.2799388,180.2799388,4
102953,-0.017267785,-0.080485401,-0.112503717,-0.879157673,7.863463777,167.8146305,181.9075785,181.9075785,4
102967,-0.030451378,-0.067790088,-0.110550592,-1.275886189,8.290709871,168.8217105,181.9075785,181.9075785,4
102972,-0.02703341,-0.074626026,-0.112503717,-1.428474079,8.412780184,168.7301578,181.9075785,181.9075785,4
102980,-0.008478722,-0.057536182,-0.110062311,-1.642097126,8.626403231,168.1503238,181.9075785,181.9075785,4
102985,-0.017267785,-0.062418994,-0.11348028,-1.825202595,8.748473543,168.6691226,181.9075785,181.9075785,4
102990,-0.016779503,-0.060954151,-0.111038874,-1.886237751,8.901061434,169.0658512,183.8707896,183.8707896,4
103004,-0.012384972,-0.073649463,-0.108109186,-2.06934322,9.328307527,167.7230777,183.8707896,183.8707896,4
103025,0.010564247,-0.070719776,-0.106156061,-2.435554158,9.725036043,168.5165347,185.4006663,185.4006663,4
103040,0.002751747,-0.062418994,-0.106156061,-2.801765095,9.602965731,169.0658512,185.4006663,185.4006663,4
103045,0.010564247,-0.065836963,-0.104202936,-2.832282673,9.755553621,169.8898258,185.4006663,185.4006663,4
103050,-0.001642785,-0.068278369,-0.105179499,-2.893317829,9.908141512,169.7677555,185.4006663,185.4006663,4
103057,0.007146278,-0.075602588,-0.100784967,-2.984870564,10.09124698,169.2794742,185.4006663,185.4006663,4
103062,0.018865028,-0.081461963,-0.102249811,-3.198493611,10.12176456,168.8217105,187.3136759,187.3136759,4
103076,0.047673622,-0.072184619,-0.104691217,-3.595222126,10.21331729,168.8827457,187.3136759,187.3136759,4
103081,0.04718534,-0.059001026,-0.106644342,-3.656257283,10.12176456,169.4930972,187.3136759,187.3136759,4
103089,0.046208778,-0.061442432,-0.107132624,-3.961433064,10.0607294,169.6151676,187.3136759,187.3136759,4
103094,0.046208778,-0.061442432,-0.107132624,-3.961433064,10.03021182,168.4554996,187.3136759,187.3136759,4
103099,0.05109159,-0.072672901,-0.104202936,-4.052985798,9.969176668,167.9367008,188.88054,188.88054,4
103112,0.058415809,-0.053141651,-0.101273249,-4.266608845,9.694518465,169.8287906,188.88054,188.88054,4
103118,0.053044715,-0.053629932,-0.104691217,-4.419196736,9.358825106,169.1574039,188.88054,188.88054,4
103123,0.055486122,-0.054606494,-0.099808405,-4.541267048,9.145202059,168.0587711,188.88054,188.88054,4
103128,0.056462684,-0.053629932,-0.101273249,-4.541267048,9.145202059,168.0587711,188.88054,188.88054,4
103133,0.054021278,-0.043864307,-0.100784967,-4.51074947,9.084166902,167.6620426,190.2677317,190.2677317,4
103147,0.052556434,-0.051676807,-0.100296686,-4.449714314,8.840026277,168.4860172,190.2677317,190.2677317,4
103152,0.074040809,-0.065836963,-0.09785528,-4.51074947,8.717955965,168.1198062,190.2677317,190.2677317,4
103157,0.069646278,-0.065348682,-0.097366999,-4.571784626,8.504332918,167.6925601,190.2677317,190.2677317,4
103162,0.060368934,-0.052653369,-0.097366999,-4.602302204,8.260192293,167.6010074,190.2677317,190.2677317,4
103184,0.066228309,-0.052165088,-0.101273249,-4.846442829,7.619323152,167.2042789,192.3947611,192.3947611,4
103198,0.054021278,-0.044352588,-0.102738092,-5.304206501,7.253112215,167.7230777,192.3947611,192.3947611,4
103203,0.07843534,-0.029704151,-0.101273249,-5.304206501,7.253112215,167.7230777,193.8004618,193.8004618,4
103217,0.096013465,-0.028727588,-0.096878717,-5.517829548,6.947936434,168.8217105,193.8004618,193.8004618,4
103225,0.09796659,-0.026774463,-0.099320124,-5.517829548,6.459655184,168.791193,193.8004618,193.8004618,4
103230,0.099919715,-0.022868213,-0.097366999,-5.48731197,6.215514559,167.7230777,193.8004618,193.8004618,4
103235,0.112126747,-0.016032276,-0.099320124,-5.517829548,5.849303621,167.051691,193.8004618,193.8004618,4
103240,0.114079872,-0.019938526,-0.102738092,-5.426276814,5.54412784,167.1737613,195.3356181,195.3356181,4
103255,0.114079872,-0.009684619,-0.101273249,-5.334724079,4.445495027,167.2958316,195.3356181,195.3356181,4
103260,0.104314247,-0.009196338,-0.10176153,-5.243171345,4.07928409,166.3497867,195.3356181,195.3356181,4
103265,0.099919715,-0.013590869,-0.099808405,-5.090583454,3.743590731,165.1596012,195.3356181,195.3356181,4
103270,0.106267372,-0.019938526,-0.102249811,-4.99903072,3.377379793,164.3661441,195.3356181,195.3356181,4
103277,0.10577909,-0.023844776,-0.099808405,-4.937995564,3.133239168,163.9999332,197.7717906,197.7717906,4
103291,0.115056434,-0.028727588,-0.091995905,-5.060065876,2.339782137,164.3966617,197.7717906,197.7717906,4
103297,0.110173622,-0.022379932,-0.094437311,-5.121101033,2.12615909,164.3356265,197.7717906,197.7717906,4
103302,0.109197059,-0.026286182,-0.09394903,-5.121101033,1.759948152,164.2745914,197.7717906,197.7717906,4
103307,0.117986122,-0.026774463,-0.095902155,-5.121101033,1.332702059,164.0914859,197.7717906,197.7717906,4
103312,0.122868934,-0.031657276,-0.094925592,-5.182136189,0.966491121,163.7863101,199.0559397,199.0559397,4
103325,0.120915809,-0.031168994,-0.096878717,-5.365241658,-0.101624113,162.5350894,199.0559397,199.0559397,4
103330,0.111638465,-0.034098682,-0.098343561,-5.48731197,-0.406799894,162.4740543,199.0559397,199.0559397,4
103350,0.108708778,-0.025797901,-0.098831842,-6.036628376,-1.627503019,163.7557926,200.9398814,200.9398814,4
103364,0.100896278,-0.025309619,-0.100784967,-6.219733845,-2.604065519,162.8707828,200.9398814,200.9398814,4
103369,0.100896278,-0.020915088,-0.096390436,-6.311286579,-2.878723723,161.8026676,200.9398814,200.9398814,4
103374,0.093572059,-0.031657276,-0.099808405,-6.433356892,-3.24493466,161.0397281,200.9398814,200.9398814,4
103385,0.093083778,-0.032145557,-0.094437311,-6.708015095,-3.672180754,162.2299137,202.5067454,202.5067454,4
103398,0.076970497,-0.025797901,-0.096878717,-7.287849079,-4.252014738,163.145441,202.5067454,202.5067454,4
103403,0.073064247,-0.031168994,-0.094437311,-7.287849079,-4.252014738,163.145441,202.5067454,202.5067454,4
103408,0.067693153,-0.021891651,-0.090531061,-7.287849079,-4.465637785,161.77215,202.5067454,202.5067454,4
103413,0.075505653,-0.019450244,-0.091507624,-7.531989704,-4.892883879,161.77215,202.5067454,202.5067454,4
103418,0.07843534,-0.028239307,-0.091019342,-7.531989704,-4.892883879,161.77215,204.3986216,204.3986216,4
103432,0.059880653,-0.032145557,-0.088577936,-7.837165486,-5.167542082,161.0092105,204.3986216,204.3986216,4
103437,0.052556434,-0.045329151,-0.091507624,-7.92871822,-5.289612394,159.3307437,204.3986216,204.3986216,4
103442,0.048650184,-0.038981494,-0.090531061,-7.989753376,-5.381165129,158.7509097,204.3986216,204.3986216,4
103447,0.052556434,-0.030192432,-0.091995905,-8.142341267,-5.381165129,159.239191,204.3986216,204.3986216,4
103452,0.044743934,-0.030192432,-0.092484186,-8.264411579,-5.381165129,159.5748844,204.3986216,204.3986216,4
103457,0.024724403,-0.036540088,-0.091507624,-8.447517048,-5.381165129,159.3612613,205.7171183,205.7171183,4
103472,0.030583778,-0.020915088,-0.089554499,-8.874763142,-5.350647551,158.1405582,205.7171183,205.7171183,4
103477,0.016911903,-0.016520557,-0.092484186,-9.027351033,-5.259094816,158.1710758,205.7171183,205.7171183,4
103482,0.022771278,-0.015055713,-0.092484186,-9.149421345,-5.167542082,158.2626285,205.7171183,205.7171183,4
103487,0.028142372,-0.019450244,-0.09394903,-9.302009236,-5.045471769,158.2321109,205.7171183,205.7171183,4
103508,0.025700965,-0.001383838,-0.087601374,-9.515632283,-4.465637785,156.8893375,207.0805216,207.0805216,4
103523,0.02374784,-0.010661182,-0.09004278,-9.485114704,-4.252014738,156.3705387,207.0805216,207.0805216,4
103528,0.025212684,-0.003336963,-0.091507624,-9.363044392,-4.190979582,155.4855289,208.898408,208.898408,4
103541,0.029607215,-0.002360401,-0.089554499,-9.363044392,-4.038391691,155.2413883,208.898408,208.898408,4
103549,0.018865028,-0.008219776,-0.093460749,-9.39356197,-3.916321379,154.6005191,208.898408,208.898408,4
103554,0.018865028,-0.008219776,-0.093460749,-9.39356197,-3.794251066,153.95965,208.898408,208.898408,4
103559,0.017400184,-0.005290088,-0.089554499,-9.363044392,-3.672180754,153.8680972,208.898408,208.898408,4
103564,0.023259559,0.004475537,-0.087601374,-9.424079548,-3.672180754,154.2037906,210.5392619,210.5392619,4
103578,0.008611122,0.010334912,-0.084183405,-9.240974079,-3.367004973,153.4408512,210.5392619,210.5392619,4
103583,0.01593534,0.007405224,-0.08613653,-9.179938923,-3.183899504,152.9220523,210.5392619,210.5392619,4
103588,0.005681434,0.003987256,-0.085648249,-9.179938923,-3.183899504,152.9220523,210.5392619,210.5392619,4
103593,0.002263465,0.007405224,-0.088089655,-9.057868611,-3.061829191,152.5253238,210.5392619,210.5392619,4
103609,-0.004572472,-0.001872119,-0.088089655,-8.722175251,-2.512512785,151.8234195,211.9898692,211.9898692,4
103622,0.001775184,0.008870068,-0.086624811,-8.600104939,-2.054749113,151.0909976,211.9898692,211.9898692,4
103627,-0.004084191,0.010334912,-0.090531061,-8.539069783,-2.024231535,150.7247867,211.9898692,211.9898692,4
103632,0.015447059,0.013264599,-0.091507624,-8.478034626,-1.932678801,150.7247867,211.9898692,211.9898692,4
103638,0.013982215,0.021077099,-0.088577936,-8.447517048,-1.78009091,150.5111637,213.3902751,213.3902751,4
103652,0.005681434,0.023518506,-0.087601374,-7.989753376,-1.444397551,149.259943,213.3902751,213.3902751,4
103657,0.00421659,0.021077099,-0.083206842,-7.867683064,-1.29180966,148.7411441,213.3902751,213.3902751,4
103662,0.001286903,0.017170849,-0.080765436,-7.806647908,-1.047669035,148.3749332,213.3902751,213.3902751,4
103681,0.008611122,0.024006787,-0.088577936,-7.043708454,-0.498352629,147.2763004,214.9201518,214.9201518,4
103695,-0.00750216,0.038166943,-0.08613653,-6.677497517,-0.284729582,146.940607,214.9201518,214.9201518,4
103700,-0.004572472,0.035237256,-0.083695124,-6.524909626,-0.193176848,146.3912906,214.9201518,214.9201518,4
103705,-0.002131066,0.034260693,-0.084671686,-6.311286579,-0.071106535,145.9945621,216.4790965,216.4790965,4
103725,-0.009943566,0.041584912,-0.081741999,-5.395759236,0.356139559,144.8654117,216.5451518,216.5451518,4
103739,-0.002619347,0.038655224,-0.085159967,-4.663337361,0.813903231,143.0953922,216.5451518,216.5451518,4
103744,-0.009943566,0.038166943,-0.082718561,-4.419196736,1.058043856,143.4310855,218.0459605,218.0459605,4
103757,-0.00359591,0.043049756,-0.08613653,-4.02246822,1.302184481,142.7902164,218.0459605,218.0459605,4
103763,-0.001642785,0.042073193,-0.084183405,-3.686774861,1.393737215,141.9967594,218.0459605,218.0459605,4
103768,-0.000666222,0.036213818,-0.083206842,-3.473151814,1.454772371,141.3864078,218.0459605,218.0459605,4
103773,0.00421659,0.039631787,-0.085648249,-3.259528767,1.546325106,141.0201969,218.0459605,218.0459605,4
103778,0.002263465,0.043049756,-0.084671686,-3.076423298,1.63787784,140.6845035,219.6471873,219.6471873,4
103792,0.013982215,0.042561474,-0.083695124,-2.344001423,1.729430574,140.0436344,219.6471873,219.6471873,4
103797,0.009099403,0.050862256,-0.079788874,-2.099860798,1.790465731,140.0131168,219.6471873,219.6471873,4
103802,0.00421659,0.053303662,-0.081741999,-1.916755329,1.820983309,139.7689762,219.6471873,219.6471873,4
103808,0.010075965,0.044514599,-0.081253717,-1.642097126,1.820983309,139.2196597,219.6471873,219.6471873,4
103815,0.01202909,0.047444287,-0.079300592,-1.001227986,1.851500887,137.968439,220.9868174,220.9868174,4
103829,0.013005653,0.047932568,-0.078812311,-0.177253376,1.851500887,137.0834293,220.9868174,220.9868174,4
103834,0.014470497,0.044514599,-0.08223028,0.005852092,1.790465731,136.2594547,220.9868174,220.9868174,4
103839,0.012517372,0.040120068,-0.083695124,0.280510296,1.790465731,135.7406558,220.9868174,220.9868174,4
103858,0.015447059,0.034748974,-0.082718561,0.921379436,1.912536043,136.2594547,222.4479991,222.4479991,4
103872,0.027165809,0.036213818,-0.081741999,1.684318889,1.424254793,135.221857,222.4479991,222.4479991,4
103877,0.024724403,0.028401318,-0.083695124,1.867424358,1.393737215,135.1608219,222.4479991,222.4479991,4
103882,0.026189247,0.024983349,-0.084183405,1.989494671,1.332702059,134.642023,222.4479991,222.4479991,4
103889,0.026189247,0.026448193,-0.079300592,2.447258342,1.14959659,134.0927066,223.7876292,223.7876292,4
103904,0.022771278,0.019123974,-0.079788874,2.996574749,0.966491121,133.3908023,223.7876292,223.7876292,4
103909,0.029118934,0.020588818,-0.078812311,2.996574749,0.966491121,133.3908023,223.7876292,223.7876292,4
103914,0.030095497,0.021565381,-0.07441778,3.240715374,0.752868074,133.3908023,223.7876292,223.7876292,4
103921,0.026677528,0.015706006,-0.076859186,3.423820842,0.66131534,133.5739078,225.1034709,225.1034709,4
103936,0.025212684,0.004475537,-0.07832403,3.912102092,0.325621981,132.0175113,225.1034709,225.1034709,4
103941,0.027165809,0.006916943,-0.076859186,4.003654827,0.17303409,132.1395816,225.1034709,225.1034709,4
103946,0.028630653,0.005452099,-0.076370905,4.034172405,0.081481356,132.4142398,225.1034709,225.1034709,4
103951,0.021794715,-0.003825244,-0.071976374,4.095207561,-0.010071379,132.4142398,225.1034709,225.1034709,4
103956,0.024236122,-0.008219776,-0.074906061,4.156242717,-0.132141691,132.0785465,226.3242045,226.3242045,4
103969,0.026677528,-0.007731494,-0.074906061,4.27831303,-0.498352629,131.895441,226.7179118,226.7179118,4
103984,0.02374784,-0.013590869,-0.077347467,4.369865764,-0.834045988,130.3390445,226.7179118,226.7179118,4
103990,0.018865028,-0.017008838,-0.074906061,4.308830608,-0.956116301,130.0949039,226.7179118,226.7179118,4
103995,0.020329872,-0.020915088,-0.077347467,4.339348186,-1.017151457,130.1254215,228.0839549,228.0839549,4
104008,0.013982215,-0.019450244,-0.07832403,4.217277874,-1.169739348,129.6676578,228.0839549,228.0839549,4
104013,0.018376747,-0.020426807,-0.073929499,4.217277874,-1.169739348,129.6676578,228.0839549,228.0839549,4
104035,0.018376747,-0.021403369,-0.071976374,4.003654827,-1.413879973,129.0267887,229.5609904,229.5609904,4
104049,0.022282997,-0.036051807,-0.074906061,3.698479046,-1.596985441,129.148859,229.5609904,229.5609904,4
104054,0.016911903,-0.027751026,-0.072952936,3.606926311,-1.719055754,128.8742008,229.5609904,229.5609904,4
104059,0.016911903,-0.029215869,-0.067581842,3.606926311,-1.78009091,128.782648,229.5609904,229.5609904,4
104067,0.013982215,-0.034586963,-0.069046686,3.515373577,-1.871643644,128.8742008,230.9032755,230.9032755,4
104081,0.001286903,-0.035075244,-0.069534967,3.30175053,-1.932678801,128.6910953,230.9032755,230.9032755,4
104086,0.002263465,-0.039469776,-0.068558405,3.210197796,-2.054749113,128.3248844,230.9032755,230.9032755,4
104091,0.002263465,-0.040446338,-0.069046686,3.088127483,-2.237854582,127.989191,230.9032755,230.9032755,4
104096,-0.005549035,-0.047282276,-0.069046686,3.088127483,-2.176819426,127.9586734,230.9032755,230.9032755,4
104101,-0.008967003,-0.043864307,-0.070023249,2.966057171,-2.146301848,128.0807437,232.3274546,232.3274546,4
104115,-0.007990441,-0.061442432,-0.072952936,2.569328655,-1.963196379,127.0126285,232.3274546,232.3274546,4
104120,-0.006037316,-0.062418994,-0.073441217,2.447258342,-1.963196379,126.9821109,232.3274546,232.3274546,4
104128,-0.016291222,-0.056071338,-0.071976374,2.111564983,-1.841126066,127.5009097,232.3274546,232.3274546,4
104133,-0.028009972,-0.061442432,-0.074906061,1.928459514,-1.719055754,128.0807437,232.3274546,232.3274546,4
104138,-0.024592003,-0.066813526,-0.072952936,1.684318889,-1.535950285,128.0502262,233.8705454,233.8705454,4
104152,-0.022150597,-0.059977588,-0.068558405,1.135002483,-1.29180966,127.9281558,233.8705454,233.8705454,4
104158,-0.017756066,-0.063883838,-0.067093561,0.86034428,-1.169739348,128.4469547,233.8705454,233.8705454,4
104163,-0.021662316,-0.064860401,-0.065140436,0.616203655,-1.047669035,128.4164371,233.8705454,233.8705454,4
104168,-0.026545128,-0.059001026,-0.065140436,0.433098186,-0.895081144,128.0807437,233.8705454,233.8705454,4
104173,-0.022150597,-0.060954151,-0.064652155,0.280510296,-0.773010832,128.0807437,234.9750071,234.9750071,4
104202,-0.024103722,-0.058512744,-0.064652155,-0.879157673,0.386657137,128.4164371,234.9750071,234.9750071,4
104207,-0.01922091,-0.058024463,-0.065140436,-1.153815876,0.569762606,128.782648,236.2248087,236.2248087,4
