deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],altPress,altMax,count,isOn
123531,0.032879847,0.218411861,-0.108824849,-17.30268214,101.00175,6.180075793,305.2524482,324.2926704,0,2
123536,0.060711878,0.22573608,-0.022399067,-16.50922511,102.2834883,5.874900012,305.2524482,324.2926704,0,2
123551,0.064618128,0.222806392,-0.06243813,-14.28144191,88.33695509,3.189353137,303.4715339,324.2926704,1,2
123567,0.046551722,0.23745483,-0.025328755,-12.32831691,91.14457228,1.846579699,303.4715339,324.2926704,0,2
123572,0.045575159,0.234036861,-0.082945942,-11.74848293,91.26664259,1.877097278,303.4715339,324.2926704,0,2
123577,0.060711878,0.252103267,-0.076110005,-10.74140285,87.54349806,1.571921496,303.4715339,324.2926704,0,2
123584,0.038739222,0.248685299,-0.008727192,-9.520699718,84.06449415,0.778464465,301.6245796,324.2926704,1,2
123598,0.057293909,0.233060299,-0.043883442,-6.804635265,88.8862715,-1.693459363,301.6245796,324.2926704,0,2
123603,0.060711878,0.240384517,-0.059508442,-6.316354015,88.8862715,-1.815529676,301.6245796,324.2926704,0,2
123609,0.047040003,0.244290767,-0.009703755,-5.309273937,87.4824629,-2.273293348,301.6245796,324.2926704,0,2
123617,0.027997034,0.232572017,0.030823589,-2.593209484,92.82303908,-3.341408582,300.5121833,324.2926704,1,2
123631,0.027997034,0.233060299,-0.02728188,-0.85370753,103.7483321,-5.294533582,300.5121833,324.2926704,0,2
123636,0.01481344,0.235501705,-0.008238911,-0.090768077,104.0229903,-5.447121473,300.5121833,324.2926704,0,2
123641,0.002118128,0.248197017,0.051331402,1.801321767,105.3047286,-5.660744519,300.5121833,324.2926704,0,2
123646,0.016766565,0.23354858,0.061097027,2.960989735,112.2017012,-5.965920301,300.5121833,324.2926704,0,2
123652,0.041668909,0.254544674,0.072327495,4.303763173,117.7253829,-6.423683973,300.5121833,324.2926704,0,2
123657,0.00700094,0.24526733,0.019104839,4.425833485,123.7068282,-7.552834363,300.1766121,324.2926704,1,2
123671,0.043622034,0.255521236,0.018128277,7.660696767,126.7891036,-8.590432019,300.1766121,324.2926704,0,2
123676,0.029461878,0.250150142,0.054261089,8.698294423,131.8855391,-8.285256238,300.1766121,324.2926704,0,2
123681,0.043133753,0.263822017,0.049866558,9.55278661,138.2637129,-8.346291394,300.1766121,324.2926704,0,2
123686,0.029461878,0.267239986,0.08599937,10.01055028,142.8718672,-8.651467176,300.1766121,324.2926704,0,2
123691,0.00700094,0.268216549,-0.00384438,10.98711278,146.5339766,-9.078713269,299.6798774,324.2926704,1,2
123719,0.101239222,0.339993892,0.404847027,13.91680028,146.503459,-8.651467176,299.6798774,324.2926704,0,2
123724,0.117352503,0.30386108,0.213440777,11.9331577,149.4941817,-6.942482801,299.6798774,324.2926704,0,2
123729,0.025067347,0.289700924,0.03912437,14.55766942,146.2288008,-7.461281629,298.9373848,324.2926704,1,2
123744,0.091961878,0.374661861,0.41021812,16.29717137,141.7121993,-8.559914441,298.9373848,324.2926704,0,2
123751,0.061200159,0.359036861,0.24224937,14.77129247,146.5950118,-6.240578504,298.9373848,324.2926704,0,2
123756,0.033368128,0.344388424,0.09381187,18.83013036,147.7851973,-6.240578504,298.9373848,324.2926704,0,2
123761,0.086590784,0.376614986,0.335022808,19.50151708,145.923625,-6.118508191,298.9373848,324.2926704,0,2
123766,0.121747034,0.375150142,0.352600933,16.63286473,148.0293379,-5.569191785,298.9188911,324.2926704,1,2
123782,0.151043909,0.410306392,0.30084312,15.35112645,156.055461,-2.670021863,298.9188911,324.2926704,0,2
123787,0.148602503,0.381497799,0.302796245,16.84648778,158.1611739,-2.303810926,298.9188911,324.2926704,0,2
123792,0.056317347,0.267239986,0.072815777,18.0671909,163.1050215,-3.677101941,298.9188911,324.2926704,0,2
123797,0.047528284,0.29995483,0.022522808,19.25737645,167.2554122,-4.409523816,298.9188911,324.2926704,0,2
123804,0.028973597,0.219876705,-0.038024067,20.17290379,174.3354903,-4.501076551,298.1737739,324.2926704,1,2
123820,0.018231409,0.242825924,-0.041930317,19.7456577,172.7790938,-1.937599988,298.1737739,324.2926704,0,2
123825,-0.017413122,0.226224361,-0.119567036,20.20342137,175.6782637,-0.167580457,298.1737739,324.2926704,0,2
123830,-0.03206156,0.24917358,-0.08587563,21.48515965,178.11967,1.358298449,298.1737739,324.2926704,0,2
123835,-0.025713904,0.228177486,-0.098570942,25.78813817,181.2934981,1.144675403,298.1737739,324.2926704,0,2
123840,-0.07893656,0.240384517,-0.141051411,26.8562534,181.5376387,0.961569934,297.2463447,324.2926704,1,2
123854,-0.041827185,0.273587642,-0.07806313,27.98540379,181.7207442,-0.167580457,297.2463447,324.2926704,0,2
123859,-0.036456091,0.231107174,-0.084899067,29.11455418,183.4602461,0.595358996,297.2463447,324.2926704,0,2
123875,-0.050127966,0.276029049,-0.115660786,32.83769872,176.4717207,4.104880481,296.5117866,324.2926704,1,2
123890,0.104168909,0.447904049,0.254944683,29.75542333,169.8188887,11.09340587,296.5117866,324.2926704,0,2
123895,0.088055628,0.449857174,0.227112652,32.95976903,171.2532149,10.45253673,296.5117866,324.2926704,0,2
123900,-0.062823279,0.335599361,-0.079039692,37.75102879,168.9643965,8.682517199,296.5117866,324.2926704,0,2
123911,-0.036944372,0.297513424,0.011292339,38.66655614,166.4924727,5.874900012,296.3426887,324.2926704,1,2
123925,0.028973597,0.317044674,0.081116558,32.99028661,172.0771895,8.102683215,296.3426887,324.2926704,0,2
123930,0.011395472,0.280911861,0.054261089,32.99028661,174.3965254,10.14736095,296.3426887,324.2926704,0,2
123935,0.004559534,0.278470455,-0.01165688,33.35649754,177.1125899,12.49721447,296.3426887,324.2926704,0,2
123940,0.021161097,0.273587642,-0.102477192,34.33306004,174.5491133,14.23671642,296.3426887,324.2926704,0,2
123945,0.002118128,0.304837642,0.032288433,35.6453159,170.6428633,15.2437965,294.7573311,324.2926704,1,2
123960,-0.002764685,0.302884517,0.062073589,35.70635106,153.8276778,15.64052501,294.815467,324.2926704,1,2
123974,-0.040362341,0.29995483,0.077210308,33.11235692,140.0032149,16.7696754,294.815467,324.2926704,0,2
123982,-0.032549841,0.295560299,0.051331402,32.10527684,132.8010665,18.173484,294.4534675,324.2926704,1,2
123998,-0.060870154,0.316068111,0.089417339,31.28130223,96.39359572,20.61489025,294.4534675,324.2926704,0,2
124003,-0.005206091,0.336575924,0.062073589,31.15923192,88.85575392,20.95058361,294.4534675,324.2926704,0,2
124008,-0.03596781,0.323880611,0.074768902,30.70146825,81.83671095,20.49281993,294.4534675,324.2926704,0,2
124013,-0.066729529,0.354154049,0.228089214,29.45024754,79.02909376,19.94350353,294.4534675,324.2926704,0,2
124018,-0.01643656,0.318997799,0.093323589,28.260062,82.41654494,20.06557384,294.4534675,324.2926704,0,2
124023,-0.029131872,0.332181392,-0.005797505,27.92436864,79.63944533,20.55385509,293.3833381,324.2926704,1,2
124038,-0.412920935,1.353665767,0.604554058,29.99956395,59.07059767,-29.37290272,293.3833381,324.2926704,0,2
124054,0.258954065,0.88589233,0.092835308,39.33794286,20.22172072,30.22792736,293.3833381,324.2926704,0,2
124059,-0.16878031,-0.11410767,0.120179058,40.61968114,21.93070509,33.95107189,291.2695076,324.2926704,1,2
124073,-0.189288122,0.393216549,0.194886089,29.48076512,-5.382527333,40.42079845,291.2695076,324.2926704,0,2
124079,-0.130694372,0.395657955,0.193909527,20.63066747,-4.985798817,40.75649181,291.2695076,324.2926704,0,2
124089,-0.089678747,0.356595455,0.008362652,12.94023778,-8.190144521,38.04042736,291.2695076,324.2926704,0,2
124094,-0.03206156,0.464505611,0.157288433,12.94023778,-14.38521288,36.51454845,291.9697334,324.2926704,1,2
124108,-0.069659216,0.431790767,0.143616558,22.79741551,-31.53609178,20.79799572,291.9697334,324.2926704,0,2
124113,0.006512659,0.350247799,0.06646812,24.59795262,-30.01021288,17.65468517,291.9697334,324.2926704,0,2
124119,-0.03596781,0.432279049,0.140198589,24.87261083,-35.07613085,15.64052501,291.9697334,324.2926704,0,2
124124,1.088055628,0.204739986,-1.151793599,19.07427098,-31.90230272,10.360984,291.9697334,324.2926704,0,2
124129,-0.071612341,0.927884517,0.747620464,7.172415517,-28.17915819,-9.93320546,291.6050789,324.2926704,1,2
124143,0.053387659,0.570462642,0.266175152,22.52275731,-63.54903124,17.34950939,291.7240059,324.2926704,1,2
124158,0.031903284,0.309232174,-0.025328755,33.11235692,-63.76265428,35.0497047,291.7240059,324.2926704,0,2
124164,-0.012042029,0.336575924,0.081116558,27.95488622,-69.0421953,37.33852306,291.7240059,324.2926704,0,2
124169,-0.099932654,0.29995483,-0.082457661,20.78325536,-70.62910936,40.35976329,291.1189033,324.2926704,1,2
124183,0.129559534,0.583157955,0.243225933,7.630179188,-77.77022264,45.82240978,291.1189033,324.2926704,0,2
124191,-0.235674841,0.374661861,-0.065856099,8.972952626,-56.01118944,23.81923595,291.1189033,324.2926704,0,2
124196,0.118817347,0.533353267,0.282288433,4.486868642,-51.64717577,21.74404064,291.1189033,324.2926704,0,2
124201,0.020672815,0.39370483,-0.138121724,10.28520848,-43.86519335,12.77187267,290.7384102,324.2926704,1,2
124216,0.13590719,0.314603267,0.120667339,15.53423192,-40.90498827,16.28139415,291.0343696,324.2926704,1,2
124241,0.226239222,0.861966549,0.671448589,-4.27167628,-35.137166,14.87758556,289.2428962,324.2926704,1,2
124257,0.302899378,0.403470455,-0.113707661,10.86504247,-27.47725389,31.26552501,289.2428962,324.2926704,0,2
124262,0.126629847,0.297025142,0.18365562,11.62798192,-22.68599413,28.00014415,289.2428962,324.2926704,0,2
124267,0.116864222,0.278470455,-0.064879536,17.54839208,-17.37593553,25.86391368,289.2428962,324.2926704,0,2
124274,0.034832972,0.302396236,-0.048766255,13.73369481,-11.1503496,25.77236095,287.9191047,324.2926704,1,2
124289,0.107098597,0.322904049,-0.072203755,8.789847157,-5.046833974,20.76747814,288.2150642,324.2926704,1,2
124304,0.191082972,0.314603267,0.099182964,4.608938954,-0.377644521,21.19472423,288.2150642,324.2926704,0,2
124309,0.158856409,0.288724361,-0.026305317,4.18169286,3.986369151,22.17128673,288.2150642,324.2926704,0,2
124316,0.176922815,0.271146236,-0.130309224,3.388235829,7.892619151,22.59853282,288.4475776,324.2926704,1,2
124332,0.074872034,0.332181392,-0.111754536,4.853079579,5.573283214,22.75112072,288.4475776,324.2926704,0,2
124337,0.16325094,0.293118892,0.023011089,6.928274892,9.662638683,20.09609142,288.4475776,324.2926704,0,2
124342,0.120770472,0.296536861,-0.021422505,9.40019872,15.49149611,18.84487072,288.4475776,324.2926704,0,2
124347,0.21793844,0.353177486,0.048401714,8.271048329,18.26859572,19.48573986,288.4475776,324.2926704,0,2
124352,0.173993128,0.289212642,-0.017516255,6.226370595,22.29691603,19.94350353,288.1252205,324.2926704,1,2
124366,0.208661097,0.334134517,-0.086852192,5.00566747,37.8303633,18.23451915,288.1252205,324.2926704,0,2
124371,0.179852503,0.336087642,0.045472027,4.944632313,38.86796095,17.1969215,288.1252205,324.2926704,0,2
124377,0.24918844,0.35073608,-0.04681313,4.456351063,45.58182814,16.92226329,288.1252205,324.2926704,0,2
124382,0.235028284,0.334622799,0.030823589,4.395315907,47.90116408,17.04433361,288.1252205,324.2926704,0,2
124387,0.247235315,0.388333736,0.044495464,3.327200673,56.17142775,17.22743907,286.0563118,324.2926704,1,2
124401,0.359051722,0.481107174,0.150452495,-1.311471202,56.62919142,18.50917736,286.0563118,324.2926704,0,2
124420,0.324872034,0.417630611,-0.045348286,3.601858876,69.99589064,17.07485118,286.0563118,324.2926704,0,2
124425,0.283856409,0.325345455,-0.256285786,6.195853017,69.23295119,15.88466564,285.7788765,324.2926704,1,2
124439,0.18278219,0.27651733,-0.138121724,2.960989735,72.86454298,17.71572032,285.7788765,324.2926704,0,2
124444,0.174481409,0.365384517,0.045472027,3.601858876,74.57352736,16.28139415,285.7788765,324.2926704,0,2
124451,0.160809534,0.334622799,-0.113707661,2.808401845,65.57084181,14.90810314,285.7788765,324.2926704,0,2
124456,0.15543844,0.318997799,-0.058043599,-1.494576671,66.9746504,13.53481212,285.7788765,324.2926704,0,2
124461,0.081707972,0.318997799,-0.203551411,-1.738717296,66.76102736,12.92446056,282.8432991,324.2926704,1,2
124476,0.012372034,0.316556392,-0.18353188,-0.548531749,41.67557814,10.94081798,282.8432991,324.2926704,0,2
124481,0.176922815,0.391751705,-0.287535786,-0.456979015,39.90555861,9.292868762,282.8432991,324.2926704,0,2
124486,0.082196253,0.349759517,-0.142516255,1.953909657,30.26200392,5.752829699,282.8432991,324.2926704,0,2
124491,0.215985315,0.388333736,0.016663433,4.273245595,29.56009962,6.790427356,282.8432991,324.2926704,0,2
124496,0.26481344,0.438626705,0.087464214,3.784964345,36.24344923,8.713034778,280.6396553,324.2926704,1,2
124514,0.157391565,0.385404049,-0.21087563,9.40019872,25.19608595,3.341941028,280.6396553,324.2926704,0,2
124519,0.219891565,0.394193111,-0.143981099,10.37676122,23.63968947,1.755026965,280.6396553,324.2926704,0,2
124524,0.158368128,0.309232174,-0.10540688,10.37676122,23.63968947,1.755026965,280.6396553,324.2926704,0,2
124529,0.262860315,0.360013424,-0.055113911,9.613821767,27.11869337,3.830222278,280.6396553,324.2926704,0,2
124534,0.185223597,0.289212642,-0.150328755,5.951712392,29.52958205,5.020407824,279.7307197,324.2926704,1,2
124549,0.11246969,0.36245483,-0.134703755,8.484671376,19.33671095,0.015525012,279.7307197,324.2926704,0,2
124554,0.168622034,0.367337642,0.001526714,9.827444814,21.16776564,-1.571389051,279.7307197,324.2926704,0,2
124559,0.093426722,0.323880611,0.025940777,9.827444814,21.16776564,-1.571389051,279.7307197,324.2926704,0,2
124574,0.146161097,0.380521236,0.023987652,9.735892084,21.86966994,-0.961037488,279.7227852,324.2926704,1,2
124590,0.074872034,0.454251705,0.224182964,7.721731923,33.98514845,-8.346291394,279.7227852,324.2926704,0,2
124595,0.097821253,0.384427486,-0.080016255,7.691214345,35.08378126,-10.11631093,279.7227852,324.2926704,0,2
124600,0.118329065,0.426419674,0.156800152,8.118460438,40.45487501,-8.712502332,279.7227852,324.2926704,0,2
124610,0.151043909,0.431302486,0.07818687,7.904837392,33.4968672,-7.27817616,278.018531,324.2926704,1,2
124624,0.106122034,0.382962642,-0.009703755,11.41435887,33.89359572,-10.5740746,278.018531,324.2926704,0,2
124630,0.153485315,0.358060299,0.077698589,10.46831395,37.98295119,-11.48960194,278.018531,324.2926704,0,2
124635,0.157879847,0.305814205,-0.122496724,11.53642918,32.48978712,-11.73374257,278.018531,324.2926704,0,2
124640,0.127606409,0.336575924,-0.045836567,11.32280614,31.69633009,-11.24546132,278.0475837,324.2926704,1,2
124654,0.103192347,0.38198608,-0.134703755,9.583304188,45.24613478,-13.74790272,278.1664802,324.2926704,1,2
124669,0.166180628,0.374661861,-0.012145161,15.01543309,49.8237715,-15.85361561,278.1664802,324.2926704,0,2
124674,0.150067347,0.282376705,-0.23821938,15.53423192,45.52079298,-14.96860585,278.1664802,324.2926704,0,2
124682,0.133954065,0.305814205,-0.200133442,14.13042333,50.25101759,-14.4803246,276.3406746,324.2926704,1,2
124697,0.049481409,0.296536861,-0.192809224,16.8159702,61.1152754,-17.47104725,276.3406746,324.2926704,0,2
124702,0.075848597,0.387845455,0.01959312,18.18926122,60.565959,-17.98984608,276.3406746,324.2926704,0,2
124707,0.110028284,0.289700924,-0.245543599,19.22685887,66.76102736,-18.99692616,276.3406746,324.2926704,0,2
124712,0.119305628,0.336575924,-0.107360005,19.68462254,61.60355665,-18.14243397,276.8427192,324.2926704,1,2
124727,0.082196253,0.364407955,-0.178649067,19.89824559,63.98392775,-17.80674061,276.9034797,324.2926704,1,2
124742,0.168133753,0.376126705,0.002991558,24.17070653,61.66459181,-18.96640858,276.9034797,324.2926704,0,2
124747,0.09684469,0.372220455,-0.10931313,23.71294286,63.46512892,-19.05796132,276.9034797,324.2926704,0,2
124763,0.15153219,0.39761108,-0.10540688,24.07915379,62.61063673,-18.63071522,277.4398567,324.2926704,1,2
124778,0.060223597,0.403470455,-0.135680317,27.19194676,74.05472853,-19.21054921,277.4398567,324.2926704,0,2
124783,0.141766565,0.388822017,0.12896812,27.00884129,76.80131056,-19.08847889,277.4398567,324.2926704,0,2
124788,0.175457972,0.358060299,0.169007183,26.12383153,80.70756056,-17.74570546,276.7317268,324.2926704,1,2
124808,0.022137659,0.379056392,-0.311461567,31.86113622,95.41703322,-20.3396996,276.7317268,324.2926704,0,2
124813,0.045575159,0.341947017,0.206116558,36.072562,93.79960158,-20.58384022,276.7317268,324.2926704,0,2
124818,0.052899378,0.352200924,0.093323589,35.12651708,99.9031172,-18.63071522,276.7317268,324.2926704,0,2
124823,0.119305628,0.385404049,0.038636089,31.92217137,94.01322462,-16.55551991,275.8782722,324.2926704,1,2
124838,-0.142901404,0.287259517,-0.01946938,23.77397801,97.06498244,-13.13755116,275.5242073,324.2926704,1,2
124853,-0.085284216,0.374661861,-0.169371724,27.92436864,99.9031172,-14.72446522,275.5242073,324.2926704,0,2
124858,0.03434469,0.399075924,0.018128277,27.89385106,99.38431837,-16.03672108,275.5242073,324.2926704,0,2
124863,0.07340719,0.375150142,0.028870464,27.61919286,101.4289961,-17.37949452,275.431739,324.2926704,1,2
124878,0.157879847,0.456693111,0.254456402,20.81377293,121.6011153,-9.90268788,275.431739,324.2926704,0,2
124883,0.124676722,0.509427486,0.219788433,20.0203159,118.0305586,-8.987160535,275.431739,324.2926704,0,2
124888,0.133954065,0.462064205,0.118714214,20.08135106,110.0349532,-8.193703504,275.431739,324.2926704,0,2
124893,0.05778219,0.458646236,0.059143902,21.79033543,107.3799239,-9.200783582,275.431739,324.2926704,0,2
124901,0.080243128,0.465970455,0.151917339,23.49931981,121.7537032,-9.47544179,275.8571235,324.2926704,1,2
124915,0.030926722,0.454251705,-0.169371724,17.18218114,134.0522872,-8.041115613,275.8571235,324.2926704,0,2
124920,0.011883753,0.423978267,-0.02728188,16.51079442,124.43925,-8.010598035,275.8571235,324.2926704,0,2
124925,0.002606409,0.40542358,0.00396812,17.30425145,126.4534102,-8.559914441,275.8571235,324.2926704,0,2
124941,0.66715719,1.297025142,2.879944683,10.34624364,107.3799239,-5.233498426,274.1396553,324.2926704,2,3
124955,-0.292315466,0.097806392,-0.316832661,31.76958348,121.3874922,-25.71079335,274.1396553,324.2926704,2,3
124960,-0.03206156,0.492337642,0.104554058,28.22954442,115.1008711,-21.22470936,274.1396553,324.2926704,2,3
124965,-0.05159281,0.226224361,-0.17962563,30.51836278,111.0420332,-20.79746327,274.1396553,324.2926704,2,3
124973,0.10075094,0.416165767,0.064026714,33.66167333,109.3025313,-22.10971913,273.86222,324.2926704,2,3
124988,0.16325094,0.37417358,0.068909527,19.25737645,112.506877,-2.578469129,273.86222,324.2926704,2,3
124993,0.009930628,0.506009517,0.049378277,18.494437,102.1309004,-0.747414441,273.86222,324.2926704,2,3
124998,-0.025713904,0.390286861,0.028382183,14.13042333,99.50638869,2.640036731,273.86222,324.2926704,2,3
125005,0.081707972,0.407864986,0.088440777,5.036185048,106.0371504,6.119040637,273.5900642,324.2926704,2,3
125021,-0.275225622,2.758450924,-0.213805317,16.66338231,136.0054122,3.616599231,273.5900642,324.2926704,2,3
125026,0.277508753,1.51870483,0.349182964,11.17021825,106.0066329,23.02577892,273.5900642,324.2926704,2,3
125031,0.032879847,-0.727877202,-0.511168599,17.67046239,111.0420332,12.16152111,273.5900642,324.2926704,2,3
125036,0.141278284,-0.086275639,0.381897808,13.52007176,100.8491622,1.907614856,273.5900642,324.2926704,2,3
125041,-0.09846781,-2.307467045,0.236878277,7.93535497,108.9058028,-4.806252332,273.5900642,324.2926704,2,3
125046,0.063641565,-4.376802983,0.136292339,9.980032704,107.2578536,-10.05527577,265.1189338,324.2926704,2,3
125061,-0.144854529,-10.01840455,0.51178062,8.454153798,126.4534102,-23.51352772,265.1189338,324.2926704,2,3
125066,0.294110315,-4.280123295,1.57428062,-22.27704738,120.4719649,4.165915637,265.1189338,324.2926704,2,3
125071,0.342450159,1.124661861,0.575745464,-47.48456691,131.0310469,19.18056407,265.1189338,324.2926704,2,3
125076,0.386395472,1.838040767,0.96099937,-64.11664699,147.8462325,23.17836681,265.1189338,324.2926704,2,3
125081,-0.002276404,1.997220455,-0.162047505,-37.10859035,150.3791915,15.27431407,270.8975898,324.2926704,2,3
125109,0.219891565,3.13589233,-1.405211567,-32.40888332,219.5625411,-7.430764051,270.8975898,324.2926704,2,3
125114,0.219891565,3.13589233,-1.405211567,-63.20111964,211.5669356,-21.01108632,270.8975898,324.2926704,2,3
125119,-0.085284216,1.750150142,0.333557964,-23.61982082,184.2537032,-24.06284413,269.6927253,324.2926704,2,3
125133,-0.229815466,1.764310299,-0.294371724,-52.06220363,188.098918,-21.25522694,269.6927253,324.2926704,2,3
125142,0.052899378,1.142239986,-0.006285786,-50.10907863,189.83842,-19.27158436,269.6927253,324.2926704,2,3
125147,-0.205889685,1.24526733,-0.003356098,-32.34784816,181.4155684,-21.92661366,269.6927253,324.2926704,2,3
125152,-0.195635779,1.054837642,-0.134703755,-24.474313,181.6291915,-18.47812733,267.7162849,324.2926704,2,3
125166,-0.03987406,1.472806392,0.15631187,-43.21210597,177.8755293,-24.49009022,267.7162849,324.2926704,2,3
125171,0.068036097,1.650540767,-0.12884438,-32.0121548,186.2068282,-27.84702382,267.7162849,324.2926704,2,3
125176,0.117352503,1.716458736,-0.149352192,-28.50263332,194.7822676,-30.654641,267.7162849,324.2926704,2,3
125181,0.161297815,1.989407955,-0.071227192,-26.79364894,202.0759688,-34.13364491,267.7162849,324.2926704,2,3
125186,0.097332972,2.298001705,-0.115660786,-22.79584621,207.630168,-36.2393578,267.7162849,324.2926704,2,3
125194,0.001629846,2.532376705,-0.194274067,-10.92450832,194.9348555,-24.91733632,267.1719734,324.2926704,2,3
125209,0.020672815,2.843411861,-0.238707661,13.67265965,112.506877,20.52333751,267.1719734,324.2926704,2,3
125214,0.04606344,2.65932983,0.007386089,25.14726903,74.9397383,26.44374767,267.1719734,324.2926704,2,3
125219,-0.113116247,2.101224361,-0.029235005,30.36577489,43.04886915,33.03554454,267.1719734,324.2926704,2,3
125224,-0.169268591,1.506009517,0.19146812,32.50200536,18.97050001,34.65297618,266.3660957,324.2926704,2,3
125239,-0.178545935,1.034818111,0.400452495,28.62627293,-10.02119921,36.63661876,266.3079597,324.2926704,2,3
125254,-0.278643591,0.848294674,0.095276714,21.57671239,-38.18892381,21.01161876,266.3079597,324.2926704,2,3
125259,-0.278643591,0.848294674,0.095276714,17.45683934,-51.7387285,13.5653297,266.3079597,324.2926704,2,3
125278,-0.403643591,0.730618892,0.088440777,6.745169423,-87.68843553,-1.937599988,266.469123,324.2926704,2,3
125292,-0.414385779,0.80386108,-0.19915688,-0.21283839,-150.0358476,-17.65415272,266.469123,324.2926704,2,3
125297,-0.448077185,0.872708736,-0.240172505,-0.121285655,-177.5627031,-19.33261952,266.469123,324.2926704,2,3
125302,-0.383135779,0.945462642,-0.223082661,-0.060250499,-207.9887285,-18.69175038,267.4256355,324.2926704,2,3
125320,-0.342120154,0.947904049,-0.166442036,-1.067330577,-310.6803789,-30.01377186,267.4256355,324.2926704,2,3
125325,-0.36018656,0.880521236,-0.219664692,-3.050973155,-335.1554765,-34.10312733,267.4256355,324.2926704,2,3
125330,-0.314776404,0.922025142,-0.141051411,-6.011178234,-358.1657304,-36.08676991,267.4256355,324.2926704,2,3
125335,-0.312823279,1.037747799,-0.133238911,-7.445504405,-377.7580156,-38.77231679,265.8667061,324.2926704,2,3
125350,-0.314288122,1.222806392,0.116272808,-21.88031886,-413.6161699,-44.02134022,265.8667061,324.2926704,2,3
125355,-0.251788122,1.154447017,0.033753277,-29.0824673,-425.7011308,-45.36411366,265.8667061,324.2926704,2,3
125360,-0.373858435,1.096341549,0.034729839,-32.53095363,-436.7790117,-46.49326405,265.8667061,324.2926704,2,3
125365,-0.255694372,1.232083736,0.127503277,-37.81049464,-443.2487382,-47.9581078,265.8667061,324.2926704,2,3
125373,-0.273272497,1.326810299,0.17974937,-44.03608058,-450.7560625,-50.33847889,263.1583625,324.2926704,2,3
125387,-0.41878031,1.380032955,0.204163433,-63.9640591,-454.8759355,-52.29160389,263.1583625,324.2926704,2,3
125392,-4.254229529,0.539212642,-4.004820942,-67.99237941,-447.0024003,-47.28672108,263.1583625,324.2926704,2,3
125398,0.957196253,3.766751705,2.743714214,-91.91816066,-423.5038652,-5.721779676,263.1583625,324.2926704,2,3
125403,-1.151202185,0.476712642,-2.083434224,-67.443063,-404.8881425,-44.60117421,263.1583625,324.2926704,2,3
125408,-0.147784216,0.76089233,1.360413433,-84.19721339,-393.5661211,-56.50302968,262.5902778,324.2926704,2,3
125422,-0.529620154,1.359036861,0.51568687,-102.019479,-411.4189043,-72.58579335,262.5902778,324.2926704,2,3
125427,-0.50081156,1.075833736,0.51959312,-110.2287075,-422.6798906,-76.5530785,262.5902778,324.2926704,2,3
125443,-0.445147497,1.213529049,0.581116558,-119.6891567,-447.3686113,-56.83872304,262.5902778,324.2926704,2,3
125448,-0.663897497,0.95229858,0.335022808,-119.6891567,-447.3686113,-56.83872304,261.0022651,324.2926704,2,3
125462,-0.03596781,1.805325924,0.597229839,-137.175729,-407.3905839,-1.022072644,261.0022651,324.2926704,2,3
125467,0.152997034,1.836087642,0.673889995,-150.26777,-369.6098222,18.20400157,261.0022651,324.2926704,2,3
125477,0.063153284,1.741849361,0.744690777,-158.2023403,-238.4147539,29.1903297,261.0022651,324.2926704,2,3
125483,0.150067347,1.308255611,1.213929058,-166.2284633,-169.7502031,36.97231212,258.5687324,324.2926704,2,3
125497,-0.266924841,0.568509517,1.145081402,-163.359811,-36.69356249,38.98647228,258.5687324,324.2926704,2,3
125502,-0.388018591,0.688138424,1.086975933,-169.3717739,4.65775587,43.564109,258.5687324,324.2926704,2,3
125507,-0.413409216,0.638822017,1.111878277,-181.0294887,48.45048048,49.14882579,258.5687324,324.2926704,2,3
125512,-0.199053747,0.715482174,1.176331402,-191.8021938,87.81815626,53.29921642,258.5687324,324.2926704,2,3
125517,-0.055010779,0.766263424,1.345764995,-201.8119594,124.9275313,52.17006603,257.4589912,324.2926704,2,3
125532,-0.183428747,-0.519869389,1.19537437,-225.1273891,215.0154219,39.96303478,257.6967842,324.2926704,2,3
125547,0.111493128,-0.138521733,1.961487652,-256.4689419,329.6394454,-26.56528554,257.6967842,324.2926704,2,3
125552,0.35075094,-0.062349858,2.178284527,-267.1195766,371.4485274,-54.73301014,257.6967842,324.2926704,2,3
125557,0.15934469,-0.326998295,2.126038433,-279.17402,407.6728926,-82.29038319,258.1750251,324.2926704,2,3
125572,0.207196253,0.658841549,1.873108745,-363.6161587,507.8621016,-156.600686,258.1750251,324.2926704,2,3
125580,-1.090167029,1.068509517,1.606018902,-393.8895962,499.9885665,-221.8167504,258.1750251,324.2926704,2,3
125585,-0.678057654,1.436185299,2.129456402,-397.4296352,489.673625,-236.1600121,258.1750251,324.2926704,2,3
125590,-1.500323279,1.707669674,1.520569683,-392.6383755,471.2715254,-256.1795434,267.1402656,324.2926704,2,3
125604,-1.234209997,1.591947017,1.71099937,-383.2999965,377.0942793,-290.4507836,267.3780891,324.2926704,2,3
125630,-1.670733435,1.099271236,1.585511089,-341.5824673,320.2705489,-382.3392114,284.0587532,324.2926704,1,3
125645,-1.541827185,1.213040767,1.903382183,-330.7792446,256.6108809,-414.2605981,284.0587532,324.2926704,0,3
125650,-1.670733435,1.184720455,1.744202495,-338.8664028,231.5254317,-427.1695336,284.0587532,324.2926704,0,3
