deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x],gCoord[y],gCoord[z],altPress,altMax,state
71345,0.248535156,0.274902344,0.595214844,-23.37646484,11.96289063,358.0322266,233.5426636,233.5426636,4
71359,0.339355469,0.260253906,0.567871094,-22.00317383,13.03100586,359.6496582,233.5426636,233.5426636,4
71364,0.338867188,0.294433594,0.562011719,-22.43041992,12.78686523,358.0322266,233.5426636,233.5426636,4
71369,0.233886719,0.330078125,0.5625,-22.67456055,12.4206543,357.8796387,233.5426636,233.5426636,4
71374,0.266601563,0.329589844,0.53515625,-22.91870117,12.45117188,358.8867188,233.5426636,233.5426636,4
71379,0.351074219,0.3359375,0.529785156,-22.15576172,12.9699707,359.6496582,237.8786316,237.8786316,4
71404,0.435058594,0.260742188,0.497070313,-19.53125,12.14599609,356.3842773,237.8786316,237.8786316,4
71409,0.493652344,0.271972656,0.4765625,-19.86694336,11.16943359,356.3537598,237.8786316,237.8786316,4
71414,0.5546875,0.296386719,0.479980469,-19.86694336,10.37597656,355.9570313,242.774765,242.774765,4
71428,0.610351563,0.303222656,0.439941406,-19.56176758,8.270263672,357.208252,242.774765,242.774765,4
71438,0.650878906,0.312011719,0.432128906,-19.40917969,5.828857422,359.3139648,242.774765,242.774765,4
71443,0.608886719,0.344726563,0.424804688,-19.31762695,4.547119141,359.8327637,242.774765,242.774765,4
71448,0.646972656,0.333984375,0.428710938,-19.22607422,2.960205078,359.0393066,242.774765,242.774765,4
71453,0.699707031,0.294433594,0.411132813,-18.95141602,1.373291016,359.375,247.2085114,247.2085114,4
71468,0.596679688,0.26171875,0.387695313,-20.20263672,-1.983642578,362.9150391,247.2085114,247.2085114,4
71473,0.51171875,0.262695313,0.384765625,-20.20263672,-1.983642578,362.9150391,247.2085114,247.2085114,4
71478,0.495117188,0.244140625,0.357910156,-20.47729492,-3.234863281,362.1826172,247.2085114,247.2085114,4
71483,0.567382813,0.272949219,0.366699219,-20.84350586,-4.943847656,363.4643555,247.2085114,247.2085114,4
71488,0.542480469,0.309082031,0.359375,-21.05712891,-5.706787109,361.9689941,250.841629,250.841629,4
71501,0.440917969,0.26171875,0.33203125,-21.91162109,-7.32421875,361.7553711,250.841629,250.841629,4
71506,0.416015625,0.27734375,0.331054688,-22.06420898,-7.293701172,362.8540039,250.841629,250.841629,4
71512,0.40234375,0.327636719,0.3203125,-22.39990234,-7.720947266,360.7788086,250.841629,250.841629,4
71528,0.377929688,0.284667969,0.299804688,-23.4375,-8.7890625,357.1166992,253.9040222,253.9040222,4
71542,0.329101563,0.352050781,0.272949219,-23.37646484,-9.033203125,354.9499512,253.9040222,253.9040222,4
71547,0.340820313,0.345703125,0.265625,-23.59008789,-9.246826172,354.3395996,253.9040222,253.9040222,4
71552,0.306640625,0.348632813,0.266601563,-23.46801758,-9.124755859,352.9052734,253.9040222,253.9040222,4
71568,0.223632813,0.375488281,0.231445313,-23.59008789,-7.751464844,350.769043,256.5621643,256.5621643,4
71582,0.217773438,0.485351563,0.215820313,-22.82714844,-6.988525391,347.869873,256.5621643,256.5621643,4
71587,0.194335938,0.454589844,0.206542969,-22.85766602,-6.683349609,346.0388184,256.5621643,256.5621643,4
71592,0.193847656,0.4375,0.196289063,-22.79663086,-6.134033203,346.3439941,256.5621643,256.5621643,4
71600,0.257324219,0.511230469,0.181152344,-20.44677734,-5.37109375,343.2617188,260.6391907,260.6391907,4
71614,0.156738281,0.541015625,0.164550781,-18.00537109,-4.089355469,341.4001465,260.6391907,260.6391907,4
71619,0.165527344,0.513183594,0.166015625,-17.21191406,-4.272460938,339.9658203,260.6391907,260.6391907,4
71624,0.176269531,0.500488281,0.166992188,-16.35742188,-4.150390625,338.4399414,260.6391907,260.6391907,4
71631,0.184570313,0.469726563,0.160644531,-15.625,-3.692626953,337.4938965,264.528595,264.528595,4
71646,0.110351563,0.453125,0.158203125,-13.58032227,-2.471923828,334.5947266,264.528595,264.528595,4
71651,0.175292969,0.440917969,0.137695313,-12.90893555,-1.983642578,333.7402344,264.528595,264.528595,4
71656,0.220703125,0.458496094,0.142089844,-12.54272461,-1.586914063,333.4350586,264.528595,264.528595,4
71661,0.228027344,0.471191406,0.13671875,-11.9934082,-1.159667969,333.2214355,264.528595,264.528595,4
71666,0.194824219,0.502929688,0.125976563,-11.29150391,-1.281738281,330.7495117,267.7548218,267.7548218,4
71680,0.074707031,0.422363281,0.116699219,-9.246826172,-1.159667969,331.2683105,267.7548218,267.7548218,4
71685,0.010253906,0.408691406,0.111328125,-8.544921875,-1.007080078,328.1555176,267.7548218,267.7548218,4
71690,0.043457031,0.358398438,0.103515625,-7.690429688,-0.427246094,323.8830566,267.7548218,267.7548218,4
71695,0.095703125,0.314453125,0.106933594,-7.507324219,0.030517578,323.9135742,267.7548218,267.7548218,4
71700,0.123535156,0.299316406,0.094238281,-7.293701172,0.396728516,326.171875,267.7548218,267.7548218,4
71705,0.141601563,0.318847656,0.086914063,-6.805419922,0.915527344,327.8198242,271.1237183,271.1237183,4
71733,0.047363281,0.186035156,0.068359375,-5.645751953,3.143310547,328.8269043,271.1237183,271.1237183,4
71738,0.048828125,0.218261719,0.067871094,-5.645751953,3.143310547,328.8269043,274.7885742,274.7885742,4
71751,0.038574219,0.111816406,0.049804688,-6.439208984,5.828857422,330.6274414,274.7885742,274.7885742,4
71756,0.05078125,0.089355469,0.056152344,-6.622314453,6.469726563,333.8012695,274.7885742,274.7885742,4
71763,0.131347656,0.134277344,0.053710938,-7.415771484,7.263183594,333.4350586,274.7885742,274.7885742,4
71769,0.131347656,0.134277344,0.053710938,-7.629394531,7.720947266,334.6862793,274.7885742,274.7885742,4
71774,0.12109375,0.0703125,0.060546875,-7.843017578,8.30078125,338.104248,278.0491333,278.0491333,4
71787,0.167480469,0.015136719,0.043945313,-8.7890625,9.368896484,334.564209,278.0491333,278.0491333,4
71792,0.306640625,0.032226563,0.051757813,-10.28442383,9.429931641,343.963623,278.0491333,278.0491333,4
71797,0.344726563,0.118164063,0.047851563,-10.28442383,9.429931641,343.963623,278.0491333,278.0491333,4
71802,0.313964844,0.193359375,0.051757813,-10.52856445,9.27734375,346.0998535,278.0491333,278.0491333,4
71808,0.341796875,0.235351563,0.043945313,-10.52856445,8.758544922,341.5222168,278.0491333,278.0491333,4
71815,0.306152344,0.133300781,0.031738281,-11.38305664,7.995605469,338.5009766,281.9517517,281.9517517,4
71829,0.375488281,0.209960938,0.018554688,-11.0168457,6.500244141,342.2241211,281.9517517,281.9517517,4
71834,0.319335938,0.224121094,0.017578125,-11.26098633,5.981445313,343.7805176,281.9517517,281.9517517,4
71839,0.362304688,0.136230469,0.022460938,-11.38305664,5.37109375,345.7336426,281.9517517,281.9517517,4
71844,0.354492188,0.045410156,0.028808594,-11.81030273,4.699707031,346.6186523,285.7830505,285.7830505,4
71858,0.223144531,0.116210938,0.021484375,-12.26806641,3.295898438,348.1750488,285.7830505,285.7830505,4
71863,0.221191406,0.123535156,0.017578125,-12.81738281,2.868652344,348.2666016,285.7830505,285.7830505,4
71868,0.219238281,0.093261719,0.011230469,-12.75634766,3.051757813,347.3205566,285.7830505,285.7830505,4
71884,0.088378906,0.022949219,0.012695313,-14.46533203,4.39453125,348.449707,288.8533936,288.8533936,4
71898,0.140136719,0.12109375,0.004882813,-15.86914063,6.225585938,357.9711914,288.8533936,288.8533936,4
71903,0.112304688,0.187011719,0.024902344,-15.86914063,6.225585938,357.9711914,288.8533936,288.8533936,4
71908,0.116210938,0.168945313,-0.004394531,-15.99121094,6.591796875,352.935791,288.8533936,288.8533936,4
71917,0.145507813,0.123535156,-0.004394531,-16.35742188,8.30078125,355.0720215,291.8021545,291.8021545,4
71931,0.096191406,0.219238281,-0.009765625,-16.26586914,9.002685547,355.8654785,291.8021545,291.8021545,4
71937,0.069824219,0.142578125,-0.008300781,-16.51000977,9.033203125,354.2175293,291.8021545,291.8021545,4
71942,0.062988281,0.141601563,-0.019042969,-16.44897461,9.307861328,353.7597656,291.8021545,291.8021545,4
71947,0.131347656,0.149902344,-0.018554688,-15.93017578,10.80322266,353.9123535,291.8021545,291.8021545,4
71952,0.129882813,0.153320313,-0.013183594,-15.50292969,11.84082031,354.2175293,295.403595,295.403595,4
71965,0.309082031,-0.021972656,-0.014160156,-15.13671875,12.08496094,352.0507813,295.403595,295.403595,4
71970,0.146484375,0.095703125,-0.031738281,-15.41137695,12.54272461,355.6213379,295.403595,295.403595,4
71975,0.113769531,0.090332031,-0.03515625,-15.44189453,12.9699707,354.8583984,295.403595,295.403595,4
71981,0.213378906,0.03515625,-0.017578125,-15.38085938,13.03100586,355.1635742,295.403595,295.403595,4
71986,0.265625,0.06640625,-0.020507813,-15.04516602,13.03100586,356.3842773,295.403595,295.403595,4
71991,0.298339844,0.051757813,-0.025390625,-15.3503418,13.00048828,355.5603027,298.6852722,298.6852722,4
72007,0.212402344,0.021484375,-0.0390625,-16.05224609,13.12255859,359.1308594,298.6852722,298.6852722,4
72012,0.196289063,0.039550781,-0.036621094,-16.3269043,12.9699707,358.6425781,298.6852722,298.6852722,4
72017,0.249511719,0.034667969,-0.040527344,-16.63208008,12.72583008,356.048584,298.6852722,298.6852722,4
72022,0.303222656,-0.015136719,-0.033203125,-17.27294922,13.09204102,355.5297852,298.6852722,298.6852722,4
72038,0.254394531,0.02734375,-0.0234375,-18.67675781,12.78686523,358.6730957,303.2616882,303.2616882,4
72052,0.352539063,0.0703125,-0.022460938,-18.21899414,12.75634766,361.6333008,303.2616882,303.2616882,4
72057,0.316894531,0.075683594,-0.029785156,-18.70727539,12.6953125,359.9243164,303.2616882,303.2616882,4
72062,0.330078125,0.002441406,-0.022949219,-19.04296875,12.17651367,356.9030762,306.5222778,306.5222778,4
72079,0.509277344,0.145019531,-0.037109375,-19.71435547,9.246826172,363.1896973,306.5222778,306.5222778,4
72084,0.509277344,0.145019531,-0.037109375,-20.29418945,8.117675781,360.0463867,306.5222778,306.5222778,4
72089,0.541503906,0.097167969,-0.033691406,-20.2331543,6.958007813,361.4501953,306.5222778,306.5222778,4
72094,0.593261719,0.042480469,-0.029785156,-20.08056641,5.645751953,363.1286621,306.5222778,306.5222778,4
72101,0.559082031,-0.015625,-0.030761719,-21.05712891,4.058837891,361.7858887,311.0643311,311.0643311,4
72116,0.345703125,0.181152344,-0.0390625,-22.43041992,0.671386719,365.7836914,311.0643311,311.0643311,4
72121,0.3046875,0.247070313,-0.028808594,-22.43041992,-0.244140625,360.6872559,311.0643311,311.0643311,4
72126,0.410644531,0.120605469,-0.034667969,-23.31542969,-1.190185547,356.1706543,311.0643311,311.0643311,4
72131,0.513671875,-0.004882813,-0.022949219,-23.80371094,-1.953125,356.9030762,313.9814148,313.9814148,4
72144,0.316894531,0.289550781,-0.024414063,-23.34594727,-3.204345703,356.6589355,313.9814148,313.9814148,4
72150,0.307128906,0.259277344,-0.021972656,-23.40698242,-3.570556641,353.302002,313.9814148,313.9814148,4
72155,0.296875,0.116699219,-0.023925781,-23.62060547,-3.997802734,351.8981934,313.9814148,313.9814148,4
72160,0.338378906,0.019042969,-0.018066406,-23.7121582,-4.486083984,353.8513184,313.9814148,313.9814148,4
72165,0.254394531,0.038574219,-0.026367188,-23.13232422,-4.455566406,356.5673828,313.9814148,313.9814148,4
72170,0.174804688,0.107421875,-0.0234375,-23.1628418,-4.455566406,356.9946289,316.6369019,316.6369019,4
72183,0.202148438,0.029296875,-0.032226563,-25.390625,-4.699707031,353.0273438,316.6369019,316.6369019,4
72200,0.107421875,0.251953125,-0.0390625,-25.90942383,-2.807617188,352.9663086,316.6369019,316.6369019,4
72205,0.211425781,0.184082031,-0.035644531,-26.55029297,-2.9296875,347.7478027,319.5116882,319.5116882,4
72218,0.202148438,0.256835938,-0.033691406,-25.93994141,-1.068115234,351.4099121,319.5116882,319.5116882,4
72223,0.102539063,0.35546875,-0.033203125,-25.81787109,-0.885009766,348.9379883,319.5116882,319.5116882,4
72228,0.103515625,0.330566406,-0.027832031,-25.54321289,-0.762939453,350.3723145,319.5116882,319.5116882,4
72233,0.206542969,0.260742188,-0.029296875,-24.78027344,-0.549316406,350.4943848,319.5116882,319.5116882,4
72238,0.248535156,0.248046875,-0.028320313,-23.92578125,0,346.862793,322.3996887,322.3996887,4
72252,0.103515625,0.336425781,-0.025390625,-22.94921875,0.427246094,346.7712402,322.4657593,322.4657593,4
72266,0.092285156,0.308105469,-0.0234375,-20.41625977,1.617431641,337.8601074,322.4657593,322.4657593,4
72271,0.055664063,0.336425781,-0.024414063,-19.92797852,2.105712891,337.9211426,322.4657593,322.4657593,4
72276,0.068847656,0.3125,-0.021484375,-19.40917969,2.502441406,339.2028809,326.0671692,326.0671692,4
72290,0.124023438,0.247070313,-0.033691406,-16.47949219,3.967285156,332.7331543,326.0671692,326.0671692,4
72295,0.068847656,0.204101563,-0.028808594,-15.65551758,4.180908203,333.4655762,326.0671692,326.0671692,4
72300,0.095703125,0.138671875,-0.03125,-15.50292969,4.302978516,330.7495117,326.0671692,326.0671692,4
72305,0.131835938,0.055664063,-0.024902344,-15.41137695,4.302978516,328.2775879,326.0671692,326.0671692,4
72310,0.094726563,0.089355469,-0.032714844,-14.98413086,4.791259766,332.1228027,329.7187805,329.7187805,4
72334,0.123535156,0.055664063,-0.042480469,-14.86206055,6.866455078,329.1015625,329.7187805,329.7187805,4
72339,0.070800781,0.079101563,-0.037597656,-14.6484375,7.080078125,327.7893066,329.7187805,329.7187805,4
72344,0.070800781,0.079101563,-0.037597656,-14.83154297,7.049560547,324.798584,329.7187805,329.7187805,4
72349,0.096679688,0.045410156,-0.034179688,-15.01464844,7.354736328,324.8596191,333.1167603,333.1167603,4
72374,0.294921875,0.07421875,-0.03515625,-17.12036133,8.575439453,328.1555176,333.1167603,333.1167603,4
72379,0.349609375,0.037109375,-0.025390625,-17.54760742,8.544921875,325.012207,333.1167603,333.1167603,4
72384,0.349609375,0.037109375,-0.025390625,-17.70019531,8.575439453,325.0732422,337.1937866,337.1937866,4
72397,0.313476563,0.129882813,-0.035644531,-18.03588867,7.781982422,326.8737793,337.1937866,337.1937866,4
72406,0.364746094,0.104492188,-0.019042969,-18.31054688,6.988525391,324.432373,337.1937866,337.1937866,4
72411,0.338867188,0.164550781,-0.0234375,-18.2800293,6.378173828,324.3713379,337.1937866,337.1937866,4
72416,0.34765625,0.186035156,-0.019042969,-18.18847656,5.798339844,319.6716309,337.1937866,337.1937866,4
72421,0.36328125,0.203125,-0.029785156,-18.15795898,5.432128906,315.5517578,340.5732422,340.5732422,4
72437,0.356445313,0.103515625,-0.021972656,-17.8527832,3.295898438,316.0705566,340.5732422,340.5732422,4
72442,0.280273438,0.063964844,-0.020507813,-17.578125,2.716064453,315.6433105,340.5732422,340.5732422,4
72448,0.23828125,0.111816406,-0.021972656,-17.45605469,2.166748047,315.9179688,340.5732422,340.5732422,4
72453,0.220214844,0.04296875,-0.018066406,-17.21191406,1.586914063,313.4155273,340.5732422,340.5732422,4
72458,0.255371094,-0.064453125,-0.013671875,-17.45605469,1.129150391,310.4248047,343.9315796,343.9315796,4
72471,0.212402344,-0.126953125,-0.015625,-19.2565918,1.190185547,310.6689453,343.9315796,343.9315796,4
72476,0.26171875,-0.109375,-0.010742188,-20.08056641,1.220703125,315.3076172,343.9315796,343.9315796,4
72481,0.229980469,-0.086425781,-0.017578125,-21.33178711,1.281738281,316.8640137,343.9315796,343.9315796,4
72486,0.241210938,-0.054199219,-0.020019531,-22.24731445,1.525878906,315.5212402,343.9315796,343.9315796,4
72492,0.271484375,-0.08203125,-0.018066406,-22.97973633,1.434326172,313.9038086,346.9067688,346.9067688,4
72505,0.215820313,-0.0703125,-0.014648438,-25.42114258,1.678466797,317.6574707,346.9067688,346.9067688,4
72510,0.189453125,-0.041015625,-0.021484375,-26.33666992,1.800537109,318.5424805,346.9067688,346.9067688,4
72528,0.2109375,-0.024414063,-0.011230469,-29.14428711,3.234863281,324.0966797,349.9929504,349.9929504,4
72543,0.197265625,0.106933594,-0.022460938,-29.9987793,4.058837891,324.4628906,349.9929504,349.9929504,4
72548,0.215332031,0.105957031,-0.018554688,-30.24291992,4.547119141,324.6459961,349.9929504,349.9929504,4
72553,0.19921875,0.129394531,-0.01953125,-30.42602539,4.974365234,326.2939453,349.9929504,349.9929504,4
72560,0.196289063,0.174316406,-0.019042969,-30.09033203,5.340576172,323.6083984,353.0394897,353.0394897,4
72574,0.205566406,0.229003906,-0.015625,-29.26635742,6.500244141,325.7446289,352.9073792,353.0394897,4
72588,0.250488281,0.256347656,-0.014160156,-27.67944336,7.049560547,320.4345703,352.9073792,353.0394897,4
72593,0.225097656,0.262207031,-0.018066406,-27.67944336,7.049560547,320.4345703,352.9073792,353.0394897,4
72598,0.231445313,0.274414063,-0.015136719,-26.30615234,7.293701172,320.5871582,356.1838074,356.1838074,4
72612,0.277832031,0.29296875,-0.012207031,-24.6887207,7.507324219,315.612793,356.1838074,356.1838074,4
72617,0.327636719,0.297851563,-0.014160156,-23.89526367,7.385253906,314.7583008,356.1838074,356.1838074,4
72622,0.33984375,0.290039063,-0.010253906,-23.07128906,7.141113281,314.8803711,356.1838074,356.1838074,4
72630,0.272460938,0.325683594,-0.015136719,-21.42333984,6.561279297,312.8967285,356.1838074,356.1838074,4
72635,0.288574219,0.306152344,-0.009277344,-20.5078125,6.256103516,310.9436035,359.9860535,359.9860535,4
72648,0.348144531,0.272949219,-0.008300781,-18.40209961,4.669189453,307.9223633,359.9860535,359.9860535,4
72653,0.344238281,0.2890625,-0.011230469,-17.73071289,4.241943359,307.1289063,359.9860535,359.9860535,4
72658,0.321289063,0.339355469,-0.0078125,-16.99829102,3.814697266,305.8776855,359.9860535,359.9860535,4
72664,0.283203125,0.362304688,-0.006347656,-16.38793945,3.295898438,304.5349121,359.9860535,359.9860535,4
72669,0.297363281,0.34765625,-0.010742188,-15.625,2.471923828,302.6733398,363.5531006,363.5531006,4
72682,0.334960938,0.347167969,-0.010253906,-14.09912109,1.495361328,302.154541,363.42099,363.5531006,4
72708,0.326660156,0.296386719,-0.004394531,-10.80322266,-1.556396484,297.0275879,366.7106323,366.7106323,4
72722,0.296386719,0.255859375,0.000976563,-9.552001953,-3.784179688,296.9665527,366.7106323,366.7106323,4
72727,0.269042969,0.255859375,-0.012207031,-9.338378906,-4.241943359,297.9431152,366.7106323,366.7106323,4
72732,0.235839844,0.259765625,-0.010742188,-8.819580078,-4.577636719,301.4221191,366.7106323,366.7106323,4
72741,0.213867188,0.205078125,-0.009765625,-8.148193359,-5.767822266,297.3022461,369.7809448,369.7809448,4
72756,0.146484375,0.15234375,-0.010253906,-7.995605469,-6.34765625,299.1638184,369.7809448,369.7809448,4
72761,0.14453125,0.164550781,-0.014160156,-7.720947266,-6.561279297,297.7600098,369.7809448,369.7809448,4
72766,0.103027344,0.149902344,-0.0078125,-7.965087891,-6.622314453,293.7011719,369.7809448,369.7809448,4
72771,0.107421875,0.086425781,-0.002441406,-8.453369141,-6.622314453,290.802002,369.7809448,369.7809448,4
72776,0.09765625,0.063964844,-0.00390625,-8.941650391,-6.439208984,294.6777344,372.7720032,372.7720032,4
72790,0.047363281,0.14453125,-0.008300781,-9.490966797,-5.706787109,295.3796387,372.9701843,372.9701843,4
72804,0.045410156,0.102539063,-0.001953125,-10.22338867,-4.272460938,295.6848145,372.9701843,372.9701843,4
72809,-0.013183594,0.098144531,-0.001464844,-10.43701172,-3.723144531,297.3937988,372.9701843,372.9701843,4
72814,-0.018066406,0.122558594,-0.002441406,-10.7421875,-3.265380859,297.2106934,375.9083862,375.9083862,4
72827,0.013671875,0.128417969,-0.000488281,-10.92529297,-2.075195313,295.2270508,375.9083862,375.9083862,4
72833,-0.03125,0.137695313,0.004394531,-10.95581055,-1.403808594,294.6166992,375.9083862,375.9083862,4
72841,-0.016113281,0.088378906,0.003417969,-11.19995117,-0.183105469,291.3208008,375.9083862,375.9083862,4
72846,-0.005371094,0.094726563,-0.000976563,-11.23046875,0.366210938,293.5180664,375.9083862,375.9083862,4
72851,-0.009277344,0.109863281,0.002929688,-11.19995117,1.068115234,295.1049805,379.0526733,379.0526733,4
72864,-0.009765625,0.099121094,0.003417969,-11.53564453,3.112792969,292.2363281,379.0526733,379.0526733,4
72881,-0.002441406,0.111816406,0.000976563,-11.4440918,5.310058594,292.9382324,379.0526733,379.0526733,4
72886,0.018554688,0.117675781,0.002929688,-11.32202148,5.798339844,292.5720215,382.2921143,382.2921143,4
72899,-0.003417969,0.108886719,0.009277344,-11.07788086,7.385253906,292.2973633,382.2921143,382.2921143,4
72904,-0.003417969,0.108886719,0.009277344,-10.92529297,7.934570313,292.6330566,382.2921143,382.2921143,4
72911,-0.023925781,0.112792969,0.001464844,-10.80322266,8.483886719,292.5720215,382.2921143,382.2921143,4
72916,0.000488281,0.097167969,0.004394531,-10.77270508,8.972167969,291.0461426,382.2921143,382.2921143,4
72921,0.015625,0.09375,0.009277344,-10.65063477,9.704589844,291.9616699,385.2382507,385.2382507,4
72935,0.056640625,0.109863281,0.004394531,-10.16235352,11.35253906,291.6870117,385.2382507,385.2382507,4
72943,0.094238281,0.119628906,-0.005859375,-9.948730469,11.74926758,291.2902832,385.2382507,385.2382507,4
72948,0.099609375,0.112792969,-0.010742188,-9.857177734,11.96289063,292.6330566,385.2382507,385.2382507,4
72953,0.121582031,0.120117188,-0.004882813,-9.765625,12.23754883,293.5791016,385.2382507,385.2382507,4
72958,0.125,0.125976563,-0.001953125,-9.582519531,12.20703125,293.3349609,388.8053284,388.8053284,4
72973,0.137695313,0.112792969,-0.013183594,-8.819580078,12.02392578,289.2150879,388.8053284,388.8053284,4
72978,0.165527344,0.082519531,-0.004394531,-8.605957031,11.9934082,289.7949219,388.8053284,388.8053284,4
72983,0.172851563,0.08203125,0.00390625,-8.514404297,12.02392578,291.7480469,388.8053284,388.8053284,4
72988,0.158691406,0.0859375,0.00390625,-8.392333984,11.84082031,291.5039063,388.8053284,388.8053284,4
72993,0.173828125,0.083984375,-0.000488281,-8.178710938,11.38305664,288.9404297,392.2851868,392.2851868,4
73007,0.181640625,0.047363281,0.003417969,-8.178710938,10.98632813,289.5812988,392.2851868,392.2851868,4
73012,0.15625,0.064941406,0.006347656,-8.117675781,10.58959961,289.7949219,392.2851868,392.2851868,4
73017,0.14453125,0.062988281,-0.001464844,-8.209228516,10.28442383,288.8183594,392.2851868,392.2851868,4
73035,0.183105469,0.133300781,0.004394531,-8.575439453,9.918212891,290.5273438,395.4902649,395.4902649,4
73050,0.258300781,0.08984375,0.005859375,-8.148193359,8.7890625,287.902832,395.4902649,395.4902649,4
73055,0.223144531,0.059082031,-0.000488281,-8.026123047,8.453369141,287.9943848,395.4902649,395.4902649,4
73060,0.211425781,0.038085938,0.016601563,-7.965087891,7.904052734,288.269043,395.4902649,395.4902649,4
73067,0.205566406,0.024414063,0.017578125,-7.934570313,7.537841797,288.7878418,398.573822,398.573822,4
73081,0.221191406,0.006347656,0.012207031,-8.972167969,6.469726563,289.2150879,398.573822,398.573822,4
73086,0.200195313,0.030273438,0.0078125,-9.490966797,6.225585938,289.6118164,398.573822,398.573822,4
73091,0.19140625,0.041992188,0.012207031,-9.918212891,5.889892578,290.802002,398.573822,398.573822,4
73096,0.218261719,0.048339844,0.013183594,-10.10131836,5.462646484,292.8466797,398.573822,398.573822,4
73101,0.25,0.079101563,0.009277344,-10.22338867,5.096435547,292.96875,401.4697266,401.4697266,4
73115,0.1640625,0.020019531,-0.001464844,-10.95581055,4.272460938,289.0014648,401.4697266,401.4697266,4
73120,0.183105469,0.021484375,0.002441406,-11.10839844,3.814697266,290.1916504,401.4697266,401.4697266,4
73125,0.1875,0.032226563,0.0078125,-11.41357422,3.479003906,290.2526855,401.4697266,401.4697266,4
73131,0.176757813,0.077148438,0.008789063,-11.68823242,3.448486328,290.6494141,401.4697266,401.4697266,4
73136,0.142089844,0.078125,0.01171875,-11.93237305,3.570556641,290.9851074,404.8175049,404.8175049,4
73149,0.12890625,0.027832031,0.014648438,-12.39013672,3.143310547,285.7666016,404.8175049,404.8175049,4
73164,0.137207031,0.064941406,0.019042969,-13.45825195,3.448486328,286.315918,404.8175049,404.8175049,4
73169,0.137207031,0.064941406,0.019042969,-13.79394531,3.479003906,287.4145508,404.8175049,404.8175049,4
73174,0.143554688,0.043945313,0.022460938,-13.73291016,3.509521484,286.7736816,407.3144531,407.3144531,4
73188,0.158691406,0.100097656,0.0234375,-13.97705078,3.356933594,282.8063965,407.3144531,407.3144531,4
73204,0.153320313,0.126464844,0.022460938,-14.12963867,3.326416016,282.8369141,407.3144531,407.3144531,4
73209,0.172363281,0.127929688,0.0234375,-14.34326172,3.448486328,282.0129395,409.9725647,409.9725647,4
73223,0.111328125,0.159179688,0.02734375,-13.97705078,3.448486328,281.9519043,409.9725647,409.9725647,4
73228,0.153320313,0.143066406,0.017089844,-13.91601563,3.41796875,279.876709,409.9725647,409.9725647,4
73235,0.208496094,0.15625,0.027832031,-13.58032227,3.41796875,281.7993164,409.9725647,409.9725647,4
73240,0.196777344,0.162597656,0.03125,-13.24462891,3.173828125,279.9072266,409.9725647,409.9725647,4
73245,0.193359375,0.148925781,0.020507813,-13.03100586,2.990722656,278.1677246,413.3361816,413.3361816,4
73259,0.146972656,0.100585938,0.025390625,-12.81738281,2.288818359,279.1137695,413.3361816,413.3361816,4
73267,0.166015625,0.157714844,0.030761719,-12.6953125,2.624511719,278.3813477,413.3361816,413.3361816,4
73272,0.152832031,0.151855469,0.034179688,-12.66479492,2.685546875,275.6652832,413.3361816,413.3361816,4
73277,0.216308594,0.124511719,0.0390625,-12.57324219,2.410888672,274.9633789,413.3361816,413.3361816,4
73282,0.235351563,0.112304688,0.034179688,-12.4206543,2.105712891,276.8554688,416.3140259,416.3140259,4
73296,0.157226563,0.116210938,0.037597656,-12.29858398,1.403808594,274.5666504,416.3140259,416.3140259,4
73302,0.192382813,0.120117188,0.038574219,-12.4206543,1.098632813,276.7028809,416.3140259,416.3140259,4
73307,0.213867188,0.120117188,0.037597656,-12.45117188,0.915527344,275.6958008,416.3140259,416.3140259,4
73312,0.178222656,0.110839844,0.035644531,-12.39013672,0.946044922,274.0478516,416.3140259,416.3140259,4
73317,0.162109375,0.118164063,0.039550781,-12.39013672,0.854492188,274.2614746,418.8426819,418.8426819,4
73330,0.1796875,0.116699219,0.032226563,-12.35961914,0.183105469,273.0407715,418.8426819,418.8426819,4
73335,0.16015625,0.137695313,0.037597656,-12.29858398,0.091552734,273.0712891,418.8426819,418.8426819,4
73340,0.170898438,0.117675781,0.036132813,-12.48168945,0.061035156,272.4609375,418.8426819,418.8426819,4
73359,0.179199219,0.080566406,0.040527344,-12.6953125,-0.48828125,271.7285156,422.0768433,422.0768433,4
73373,0.137207031,0.131835938,0.046386719,-13.09204102,-0.48828125,270.7519531,422.0768433,422.0768433,4
73378,0.169433594,0.163085938,0.041015625,-13.12255859,-0.579833984,271.6064453,422.0768433,422.0768433,4
73383,0.19140625,0.17578125,0.035644531,-13.03100586,-0.640869141,271.8200684,422.0768433,422.0768433,4
73391,0.165039063,0.23046875,0.042480469,-12.66479492,-0.946044922,269.6228027,425.29776,425.29776,4
73405,0.107421875,0.1953125,0.034179688,-11.84082031,-1.46484375,265.411377,425.29776,425.29776,4
73410,0.102539063,0.174316406,0.039550781,-11.47460938,-1.556396484,263.671875,425.29776,425.29776,4
73415,0.108398438,0.172363281,0.041992188,-11.0168457,-1.495361328,263.0615234,425.29776,425.29776,4
73420,0.104980469,0.177734375,0.046386719,-10.71166992,-1.190185547,262.1765137,428.1857605,428.1857605,4
73434,0.13671875,0.133789063,0.044433594,-10.37597656,-1.098632813,259.7045898,428.0536499,428.1857605,4
