deviceTime,aCoord[x],aCoord[y],aCoord[z],gCoord[x]Mod,gCoord[y]Mod,gCoord[z]Mod,aAbsMod,altPressMod,altMaxMod,count,isOn
78576,-0.206054688,0.883789063,-0.170410156,-3.079942837,-54.76447427,35.18812823,0.931133777,106.3529658,291.0135646,2,3
78581,-0.208984375,0.897460938,-0.186035156,-3.659776822,-56.90070474,34.54725909,0.947984972,106.3529658,291.0135646,2,3
78586,-0.221191406,0.907714844,-0.190917969,-4.422716275,-59.09797037,33.72328448,0.961618766,106.3529658,291.0135646,2,3
78592,-0.223632813,0.926269531,-0.201171875,-4.972032681,-61.20368326,32.83827472,0.982093897,106.3529658,291.0135646,2,3
78596,-0.23046875,0.947265625,-0.198730469,-5.368761197,-63.0957731,31.61757159,1.003331933,106.3529658,291.0135646,2,3
78610,-0.234863281,0.965820313,-0.202636719,-5.79600729,-68.10065592,26.82631183,1.022959586,106.2050014,291.0135646,2,3
78616,-0.236328125,0.987304688,-0.196289063,-5.765489712,-69.32135904,25.0562923,1.04271038,106.2050014,291.0135646,2,3
78621,-0.235839844,1.004882813,-0.192871094,-5.612901822,-70.45050943,23.22523761,1.058900093,106.2050014,291.0135646,2,3
78625,-0.23828125,1.015625,-0.189453125,-5.460313931,-71.30500162,21.45521808,1.069200462,106.2050014,291.0135646,2,3
78630,-0.235351563,1.013671875,-0.200195313,-5.063585415,-72.12897623,19.80726886,1.068646113,106.2050014,291.0135646,2,3
78635,-0.235351563,1.013671875,-0.200195313,-4.392198697,-72.55622232,18.09828448,1.068646113,106.2050014,291.0135646,2,3
78640,-0.238769531,1.012207031,-0.200683594,-3.598741665,-72.83088052,16.45033526,1.068098173,105.8905788,291.0135646,2,3
78646,-0.244140625,1.024414063,-0.206542969,-2.622179165,-73.10553873,14.8634212,1.08221055,105.8905788,291.0135646,2,3
78651,-0.249511719,1.031738281,-0.208007813,-1.645616665,-73.41071451,13.30702472,1.090783252,105.8905788,291.0135646,2,3
78655,-0.252441406,1.031738281,-0.207519531,-0.485948697,-73.68537271,11.87269855,1.091374009,105.8905788,291.0135646,2,3
78660,-0.251953125,1.028320313,-0.201660156,0.734754428,-73.86847818,10.71303058,1.086852466,105.8905788,291.0135646,2,3
78678,-0.267578125,0.998535156,-0.217285156,5.281873569,-74.87555826,8.271624328,1.065255015,105.7690272,291.0135646,2,3
78685,-0.268066406,0.997070313,-0.220214844,8.120008335,-76.12677896,6.776263,1.064596134,105.7690272,291.0135646,2,3
78689,-0.269042969,0.991210938,-0.224609375,9.371229038,-76.98127115,6.257464172,1.060207033,105.7690272,291.0135646,2,3
78694,-0.269042969,0.975585938,-0.231933594,9.371229038,-76.98127115,6.257464172,1.046990008,105.7690272,291.0135646,2,3
78698,-0.26953125,0.962402344,-0.231445313,10.46986185,-78.14093912,5.891253235,1.034525673,105.7690272,291.0135646,2,3
78704,-0.268554688,0.948730469,-0.234375,12.42298685,-80.97907388,5.15883136,1.02202047,105.7690272,291.0135646,2,3
78708,-0.269042969,0.946289063,-0.226074219,12.42298685,-80.97907388,5.15883136,1.017939684,105.4255366,291.0135646,2,3
78715,-0.265136719,0.934570313,-0.213867188,13.39954935,-84.12238443,4.67055011,1.003097024,105.2458644,291.0135646,2,3
78722,-0.263671875,0.927734375,-0.205566406,13.73524271,-85.52619302,4.548479797,0.99444925,105.2458644,291.0135646,2,3
78727,-0.262207031,0.928222656,-0.2109375,13.79627787,-86.77741373,4.18226886,0.995661815,105.2458644,291.0135646,2,3
78731,-0.264160156,0.92578125,-0.203125,13.70472513,-87.87604654,3.968645813,0.992217376,105.2458644,291.0135646,2,3
78744,-0.267578125,0.925292969,-0.19921875,12.88075052,-90.50055826,2.778460266,0.991880108,105.2458644,291.0135646,2,3
78748,-0.270996094,0.930175781,-0.211914063,12.88075052,-90.50055826,2.778460266,1.000109573,105.2617183,291.0135646,2,3
78755,-0.276367188,0.940429688,-0.205078125,11.69056498,-91.59919107,1.40516925,1.009859251,105.2617183,291.0135646,2,3
78759,-0.279785156,0.935058594,-0.200683594,11.04969584,-91.69074381,0.611712219,1.004834103,105.2617183,291.0135646,2,3
78765,-0.279785156,0.935058594,-0.200683594,10.43934427,-91.50763834,-0.151227234,1.004834103,105.2617183,291.0135646,2,3
78769,-0.284179688,0.936523438,-0.210449219,9.82899271,-91.01935709,-1.097272156,1.009496295,105.2617183,291.0135646,2,3
78774,-0.289550781,0.94140625,-0.206054688,9.310193882,-90.22590006,-2.165387391,1.014731455,105.2617183,291.0135646,2,3
78779,-0.291992188,0.950195313,-0.209472656,9.310193882,-90.22590006,-2.165387391,1.024438774,105.2617183,291.0135646,2,3
78783,-0.291503906,0.95703125,-0.213867188,8.669324741,-89.27985513,-3.141949891,1.031666255,105.2617183,291.0135646,2,3
78788,-0.294921875,0.960449219,-0.210449219,8.211561069,-88.24225748,-4.026959656,1.035163527,105.2617183,291.0135646,2,3
78792,-0.297363281,0.978515625,-0.211914063,7.692762241,-87.05207193,-4.789899109,1.053226539,105.2617183,291.0135646,2,3
78806,-0.314453125,1.018554688,-0.197265625,6.0753306,-84.33600748,-6.193707703,1.093223544,105.2617183,291.0135646,2,3
78810,-0.3125,1.012695313,-0.187988281,5.831189975,-82.99323404,-6.40733075,1.085428292,105.2617183,291.0135646,2,3
78815,-0.3125,1.012695313,-0.187988281,5.892225132,-81.19269693,-6.529401062,1.085428292,105.2617183,291.0135646,2,3
78819,-0.332519531,1.003417969,-0.204589844,6.319471225,-78.99543131,-6.895612,1.085768433,105.5153651,291.0135646,2,3
78827,-0.325683594,0.998046875,-0.172851563,6.990857944,-76.24884927,-7.048199891,1.072941491,105.5153651,291.0135646,2,3
78831,-0.325683594,1.030273438,-0.158691406,7.662244663,-72.95295084,-6.804059266,1.101317991,105.5153651,291.0135646,2,3
78836,-0.315429688,1.036132813,-0.158691406,8.303113803,-70.6336149,-6.193707703,1.103869967,105.5153651,291.0135646,2,3
78840,-0.318359375,1.035644531,-0.133300781,8.669324741,-68.58893717,-5.369733094,1.100840164,105.5153651,291.0135646,2,3
78845,-0.320800781,1.030761719,-0.154296875,9.462781772,-66.20856607,-4.057477234,1.099689007,105.5153651,291.0135646,2,3
78851,-0.317382813,1.007324219,-0.143554688,10.22572123,-63.88923013,-2.897809266,1.074833911,105.5153651,291.0135646,2,3
78855,-0.313476563,0.984375,-0.152832031,11.2328013,-61.35627115,-1.616070984,1.053127087,105.2167964,291.0135646,2,3
78880,-0.293457031,0.906738281,-0.164550781,16.90907084,-50.24787271,6.28798175,0.97529391,105.2167964,291.0135646,2,3
78884,-0.298339844,0.902832031,-0.155273438,17.97718607,-48.96613443,8.332659485,0.971561193,105.2167964,291.0135646,2,3
78889,-0.298339844,0.902832031,-0.155273438,18.95374857,-48.11164224,10.22474933,0.971561193,105.2167964,291.0135646,2,3
78895,-0.301269531,0.880371094,-0.148925781,19.96082865,-47.40973795,12.05580401,0.950275575,105.1269527,291.0135646,2,3
78901,-0.320800781,0.890136719,-0.163574219,20.81532084,-46.82990396,13.64271808,0.96830622,105.1269527,291.0135646,2,3
78906,-0.3203125,0.896484375,-0.178222656,21.4256724,-47.77594888,15.62636065,0.976689768,105.1269527,291.0135646,2,3
78910,-0.331054688,0.911621094,-0.174316406,21.4256724,-49.51545084,17.70155597,0.993715243,105.1269527,291.0135646,2,3
78915,-0.322753906,0.918457031,-0.176757813,21.12049662,-51.8042692,19.62416339,0.99776984,105.1269527,291.0135646,2,3
78919,-0.322753906,0.918457031,-0.176757813,20.78480326,-54.27619302,21.66884112,0.99776984,105.1269527,291.0135646,2,3
78924,-0.32421875,0.918945313,-0.184082031,20.32703959,-56.83966959,23.59144855,1.000054177,105.1269527,291.0135646,2,3
78928,-0.323730469,0.935058594,-0.202636719,19.62513529,-59.67780435,25.45302081,1.01855936,104.9763484,291.0135646,2,3
78945,-0.321777344,0.987792969,-0.194335938,17.2447642,-67.15461099,29.84755206,1.065807944,104.9763484,291.0135646,2,3
78951,-0.329589844,1.006347656,-0.178222656,16.29871927,-69.80964029,31.06825519,1.082886701,104.9763484,291.0135646,2,3
78955,-0.333007813,1.013183594,-0.184082031,15.53577982,-72.15949381,32.13637042,1.09139567,104.9763484,291.0135646,2,3
78960,-0.336425781,1.015625,-0.179199219,14.89491068,-73.8379606,32.8687923,1.093939875,104.9763484,291.0135646,2,3
78964,-0.34375,1.021972656,-0.170410156,14.62025248,-74.69245279,33.23500323,1.100817258,104.7834621,291.0135646,2,3
78971,-0.356445313,1.034179688,-0.164550781,14.49818216,-74.5398649,33.20448565,1.115511851,104.7834621,291.0135646,2,3
78976,-0.364257813,1.053222656,-0.162109375,14.40662943,-73.77692545,32.77723956,1.135651586,104.7834621,291.0135646,2,3
78981,-0.36328125,1.063964844,-0.15234375,14.25404154,-72.49518717,32.04481769,1.144109845,104.7834621,291.0135646,2,3
78985,-0.356933594,1.066894531,-0.162109375,14.00990091,-71.45758951,31.22084308,1.146215292,104.7834621,291.0135646,2,3
78990,-0.356445313,1.060058594,-0.157226563,13.73524271,-70.48102701,30.18324542,1.138895887,104.7834621,291.0135646,2,3
78994,-0.356445313,1.060058594,-0.157226563,13.49110209,-69.32135904,28.90150714,1.138895887,104.7834621,291.0135646,2,3
79007,-0.358398438,1.028320313,-0.159179688,12.97230326,-66.48322427,25.66664386,1.109832781,104.8415981,291.0135646,2,3
79013,-0.357910156,1.016113281,-0.154296875,12.30091654,-63.67560709,22.15712237,1.097468791,104.8415981,291.0135646,2,3
79019,-0.357421875,1.0078125,-0.154785156,12.30091654,-63.67560709,22.15712237,1.08956484,104.8415981,291.0135646,2,3
79023,-0.357421875,0.998046875,-0.146972656,11.75160013,-62.45490396,20.14296222,1.07927484,104.8415981,291.0135646,2,3
79028,-0.3515625,0.990722656,-0.145996094,11.11073099,-61.41730631,18.09828448,1.070283153,104.8415981,291.0135646,2,3
79032,-0.345703125,0.981933594,-0.142578125,10.22572123,-60.71540201,15.87050128,1.059583454,104.8415981,291.0135646,2,3
79037,-0.340332031,0.977539063,-0.142578125,9.34071146,-59.95246256,13.73427081,1.053666591,104.3342738,291.0135646,2,3
79043,-0.336914063,0.97265625,-0.141601563,7.631727085,-58.18244302,9.492327453,1.04780413,104.3342738,291.0135646,2,3
79048,-0.333007813,0.965332031,-0.146484375,7.631727085,-58.18244302,9.492327453,1.040302038,104.3342738,291.0135646,2,3
79053,-0.325683594,0.956542969,-0.141601563,6.777234897,-57.2363981,7.478167297,1.028938512,104.3342738,291.0135646,2,3
79057,-0.319335938,0.949707031,-0.145507813,6.044813022,-56.50397623,5.555559875,1.020999397,104.3342738,291.0135646,2,3
79075,-0.32421875,0.92578125,-0.146972656,2.291150913,-54.94757974,-2.348492859,1.000219508,104.3501277,291.0135646,2,3
79082,-0.326660156,0.919921875,-0.138671875,1.070447788,-54.88654459,-4.45420575,0.994306856,104.3501277,291.0135646,2,3
79087,-0.322265625,0.919433594,-0.143066406,0.002332553,-55.0086149,-6.437848328,0.99302159,104.3501277,291.0135646,2,3
79092,-0.317382813,0.920898438,-0.133300781,-1.218370572,-55.06965006,-8.390973328,0.99141948,104.3501277,291.0135646,2,3
79096,-0.312988281,0.923828125,-0.133789063,-2.194933072,-54.91706217,-10.28306317,0.992836379,104.3501277,291.0135646,2,3
79101,-0.30859375,0.923339844,-0.127929688,-3.263048306,-54.58136881,-11.99204755,0.990186661,104.3501277,291.0135646,2,3
79106,-0.30859375,0.927246094,-0.13671875,-4.239610806,-54.15412271,-13.63999677,0.995080997,104.3501277,291.0135646,2,3
79111,-0.310058594,0.933105469,-0.1328125,-5.094102994,-53.42170084,-15.04380536,1.000560871,104.3210597,291.0135646,2,3
79117,-0.309082031,0.940429688,-0.133300781,-5.857042447,-52.71979654,-16.47813153,1.007270442,104.3210597,291.0135646,2,3
79122,-0.312011719,0.948242188,-0.134277344,-6.681017056,-51.71271646,-17.79038739,1.015733646,104.3210597,291.0135646,2,3
79126,-0.3125,0.953125,-0.142089844,-7.26085104,-50.52253092,-19.0416081,1.021597639,104.3210597,291.0135646,2,3
79139,-0.309570313,0.955566406,-0.144042969,-8.115343228,-45.36506021,-22.91734052,1.02328661,104.3210597,291.0135646,2,3
79143,-0.30859375,0.953125,-0.1484375,-8.145860806,-43.38141763,-23.89390302,1.021307939,104.3210597,291.0135646,2,3
79149,-0.303222656,0.953613281,-0.145996094,-8.023790494,-41.24518717,-24.71787763,1.019776423,104.0647578,291.0135646,2,3
79155,-0.297363281,0.94140625,-0.139648438,-7.840685025,-39.01740396,-25.1756413,1.005483679,104.0647578,291.0135646,2,3
79160,-0.293945313,0.926269531,-0.138183594,-7.5965444,-36.63703287,-25.35874677,0.989838046,104.0647578,291.0135646,2,3
79164,-0.298828125,0.915527344,-0.141113281,-7.352403775,-34.07355631,-25.60288739,0.98154729,104.0647578,291.0135646,2,3
79169,-0.298828125,0.915527344,-0.141113281,-6.986192837,-31.32697427,-25.63340497,0.98154729,104.0647578,291.0135646,2,3
79174,-0.3046875,0.908203125,-0.142089844,-6.558946744,-28.54987467,-25.72495771,0.976590467,104.0647578,291.0135646,2,3
79178,-0.305664063,0.911621094,-0.142578125,-6.223253384,-25.95588052,-25.51133466,0.980204976,104.0647578,291.0135646,2,3
79183,-0.305175781,0.911132813,-0.153320313,-6.223253384,-25.95588052,-25.51133466,0.981236871,103.9009395,291.0135646,2,3
79190,-0.293457031,0.895019531,-0.154296875,-5.185655728,-20.98151529,-24.68736005,0.962497669,103.9009395,291.0135646,2,3
79217,-0.260742188,0.8515625,-0.147949219,-2.744249478,-6.821359039,-18.73643231,0.910399671,103.7952571,291.0135646,2,3
79224,-0.267578125,0.8515625,-0.158203125,-2.317003384,-1.053536773,-15.47105146,0.914162257,103.7371211,291.0135646,2,3
79230,-0.271484375,0.848632813,-0.160644531,-2.469591275,1.570974945,-13.79258466,0.91299521,103.7371211,291.0135646,2,3
79236,-0.272949219,0.848632813,-0.167480469,-2.622179165,3.951346039,-12.23618817,0.914686976,103.7371211,291.0135646,2,3
79240,-0.276367188,0.84375,-0.164550781,-2.835802212,6.331717133,-10.71030927,0.910587138,103.7371211,291.0135646,2,3
79245,-0.27734375,0.84375,-0.173339844,-3.20201315,8.742605805,-9.33701825,0.912545243,103.7371211,291.0135646,2,3
79250,-0.276367188,0.851074219,-0.163574219,-3.6902944,11.18401205,-7.994244812,0.917314788,103.7371211,291.0135646,2,3
79254,-0.275390625,0.858886719,-0.161621094,-4.392198697,13.47283041,-6.620953797,0.924044227,103.5733028,291.0135646,2,3
79261,-0.273925781,0.861816406,-0.152832031,-5.30772604,15.82268393,-5.491803406,0.924854242,103.512527,291.0135646,2,3
79267,-0.271484375,0.865234375,-0.148925781,-6.162218228,18.01994955,-4.484723328,0.926717585,103.512527,291.0135646,2,3
79272,-0.271972656,0.867675781,-0.145019531,-7.138780728,20.49187338,-3.569195984,0.928552645,103.512527,291.0135646,2,3
79289,-0.260742188,0.854980469,-0.147460938,-10.86192526,29.55559409,-0.883649109,0.91357129,103.512527,291.0135646,2,3
79294,-0.26171875,0.852050781,-0.144042969,-11.5027944,32.1801058,-0.54795575,0.910512182,103.4226833,291.0135646,2,3
79300,-0.270019531,0.852539063,-0.145507813,-12.11314596,34.77409994,-0.273297547,0.913673195,103.4226833,291.0135646,2,3
79305,-0.26953125,0.856933594,-0.149902344,-12.54039206,37.33757651,-0.090192078,0.918417346,103.4226833,291.0135646,2,3
79309,-0.267089844,0.862792969,-0.144042969,-12.93712057,40.02312338,-0.029156922,0.922308902,103.4226833,291.0135646,2,3
79314,-0.262207031,0.875,-0.159179688,-13.12022604,42.6476351,0.306536438,0.935021544,103.4226833,291.0135646,2,3
79320,-0.249023438,0.88671875,-0.174316406,-13.24229635,44.78386557,0.825335266,0.945272115,103.4226833,291.0135646,2,3
79325,-0.256835938,0.909179688,-0.157226563,-13.33384909,46.2792269,1.527239563,0.965824311,103.4226833,291.0135646,2,3
79329,-0.259765625,0.935546875,-0.154296875,-13.48643698,48.04924643,2.38173175,0.991408597,103.5997157,291.0135646,2,3
79336,-0.262207031,0.947753906,-0.153320313,-13.57798971,49.57512534,3.327776672,1.003623439,103.5997157,291.0135646,2,3
79340,-0.26171875,0.956542969,-0.162109375,-13.79161276,50.85686362,4.33485675,1.013330815,103.5997157,291.0135646,2,3
79353,-0.253417969,0.9375,-0.173828125,-13.21177877,53.29826987,7.813860656,0.994894829,103.5997157,291.0135646,2,3
79357,-0.248535156,0.90625,-0.16796875,-13.21177877,53.29826987,7.813860656,0.962649679,103.5997157,291.0135646,2,3
79363,-0.243652344,0.884765625,-0.176269531,-12.38780416,54.27483237,8.881975891,0.942351432,103.5997157,291.0135646,2,3
79368,-0.243652344,0.881835938,-0.176757813,-11.44175924,55.3429476,9.980608703,0.939647985,103.1795955,291.0135646,2,3
79374,-0.245605469,0.893066406,-0.183105469,-9.5496694,55.37346518,12.66615558,0.952104701,103.1795955,291.0135646,2,3
79379,-0.247558594,0.906738281,-0.178222656,-8.908800259,54.21379721,14.00892901,0.964734087,103.1795955,291.0135646,2,3
79383,-0.246582031,0.909179688,-0.185058594,-8.420519009,52.59636557,15.47377276,0.968119286,103.1795955,291.0135646,2,3
79388,-0.248046875,0.899414063,-0.188476563,-8.420519009,52.59636557,15.47377276,0.959858923,103.1795955,291.0135646,2,3
79392,-0.246582031,0.890136719,-0.190917969,-8.023790494,50.85686362,16.84706378,0.95113144,103.1795955,291.0135646,2,3
79397,-0.245605469,0.888183594,-0.193847656,-7.474474087,48.96477377,18.0677669,0.949619128,103.1795955,291.0135646,2,3
79401,-0.244628906,0.889160156,-0.196289063,-7.169298306,46.67595541,19.28847003,0.950801401,102.8651729,291.0135646,2,3
79422,-0.238769531,0.893066406,-0.19140625,-8.420519009,32.82097494,23.16420245,0.951996595,102.8651729,291.0135646,2,3
79426,-0.239746094,0.897460938,-0.184082031,-9.122423306,29.09783041,23.71351886,0.954975246,102.8651729,291.0135646,2,3
79431,-0.2421875,0.905273438,-0.184570313,-9.885362759,25.67986166,23.98817706,0.963161198,102.8651729,291.0135646,2,3
79435,-0.24609375,0.914550781,-0.190917969,-10.73985495,22.38396323,23.9271419,0.974275007,102.9999232,291.0135646,2,3
79443,-0.25,0.923339844,-0.200683594,-12.17418112,15.60906088,23.01161456,0.98564604,102.9999232,291.0135646,2,3
79449,-0.250976563,0.932128906,-0.202148438,-12.96763815,12.31316244,22.15712237,0.994575046,102.9999232,291.0135646,2,3
79453,-0.255371094,0.943847656,-0.210449219,-12.96763815,12.31316244,22.15712237,1.008603658,102.9999232,291.0135646,2,3
79458,-0.257324219,0.956542969,-0.208007813,-13.57798971,9.169851899,21.02797198,1.020683637,102.9999232,291.0135646,2,3
79462,-0.256835938,0.964355469,-0.2109375,-14.00523581,6.484305024,19.7462337,1.028615053,102.9999232,291.0135646,2,3
79467,-0.258300781,0.975097656,-0.199707031,-14.27989401,4.287039399,18.12880206,1.036973033,102.9999232,291.0135646,2,3
79471,-0.261230469,0.987304688,-0.19921875,-14.52403463,2.761160492,16.17567706,1.049296587,102.9999232,291.0135646,2,3
79483,-0.263183594,1.026367188,-0.194824219,-14.46299948,1.845633149,9.095598938,1.086413471,102.762115,291.0135646,2,3
79491,-0.267578125,1.037109375,-0.193359375,-14.21885885,2.30339682,6.226946594,1.097556052,102.762115,291.0135646,2,3
79495,-0.26953125,1.035644531,-0.1953125,-13.94420065,3.035818695,3.114153625,1.096986968,102.762115,291.0135646,2,3
79500,-0.278320313,1.028320313,-0.1875,-13.39488424,4.10393393,0.001360656,1.09080837,102.762115,291.0135646,2,3
79505,-0.270996094,1.025878906,-0.1953125,-12.81505026,5.507742524,-3.355572937,1.087985672,102.762115,291.0135646,2,3
79509,-0.268554688,1.020019531,-0.193847656,-12.29625143,6.850515961,-6.559918641,1.081481853,102.6855006,291.0135646,2,3
79516,-0.266113281,1.017578125,-0.197265625,-11.74693502,7.888113617,-9.489606141,1.079155322,102.8096767,291.0135646,2,3
79522,-0.264160156,1.002441406,-0.194335938,-11.19761862,8.712088227,-12.17515302,1.063608184,102.8096767,291.0135646,2,3
79527,-0.261230469,0.984863281,-0.201660156,-10.40416159,9.078299164,-14.67759442,1.047436036,102.8096767,291.0135646,2,3
79532,-0.2578125,0.963867188,-0.194335938,-9.732774869,9.352957367,-17.02744794,1.025066111,102.8096767,291.0135646,2,3
79537,-0.254394531,0.94921875,-0.201171875,-9.091905728,9.261404633,-19.16367841,1.011549125,102.8096767,291.0135646,2,3
79563,-0.252929688,0.879882813,-0.189941406,-6.467394009,0.411306977,-27.03721356,0.942889392,102.2389522,291.0135646,2,3
79570,-0.2578125,0.870605469,-0.210449219,-6.162218228,-2.426827789,-27.67808271,0.939899913,102.2389522,291.0135646,2,3
79576,-0.256835938,0.870117188,-0.217285156,-5.948595181,-5.600655914,-28.28843427,0.940749626,102.2389522,291.0135646,2,3
79581,-0.2578125,0.877929688,-0.215332031,-5.857042447,-9.018624664,-28.89878583,0.947918473,102.2389522,291.0135646,2,3
79585,-0.25390625,0.885253906,-0.21484375,-5.6434194,-12.55866373,-29.3565495,0.953643326,102.2098842,291.0135646,2,3
79592,-0.253417969,0.885253906,-0.208496094,-5.460313931,-15.82404459,-29.75327802,0.952077198,102.2098842,291.0135646,2,3
79596,-0.251464844,0.893554688,-0.208496094,-5.124620572,-18.66217935,-30.15000653,0.959407939,102.2098842,291.0135646,2,3
79601,-0.25,0.899902344,-0.204101563,-4.727892056,-21.13410318,-30.48569989,0.964079689,102.2098842,291.0135646,2,3
79605,-0.251953125,0.907226563,-0.208496094,-4.17857565,-23.45343912,-30.69932294,0.972496931,102.2098842,291.0135646,2,3
79610,-0.255371094,0.916015625,-0.19921875,-3.598741665,-25.58966959,-30.94346356,0.979776967,102.2098842,291.0135646,2,3
79614,-0.254394531,0.916503906,-0.201171875,-3.232530728,-27.54279459,-31.15708661,0.980388615,102.2098842,291.0135646,2,3
79629,-0.247558594,0.913085938,-0.178710938,-1.676134244,-31.20490396,-31.76743817,0.97089454,102.7330623,291.0135646,2,3
79636,-0.24609375,0.915527344,-0.180664063,-1.035265103,-31.66266763,-31.79795575,0.973218666,102.7330623,291.0135646,2,3
79640,-0.250488281,0.918945313,-0.172363281,-0.485948697,-31.96784342,-31.76743817,0.976099399,102.7330623,291.0135646,2,3
79645,-0.249511719,0.914550781,-0.178222656,0.154920444,-32.24250162,-31.70640302,0.972712062,102.7330623,291.0135646,2,3
79649,-0.241699219,0.892578125,-0.176269531,0.856824741,-32.60871256,-31.58433271,0.949306441,102.7330623,291.0135646,2,3
79654,-0.243164063,0.885742188,-0.179199219,1.558729038,-32.76130045,-31.24863935,0.943717016,102.312942,291.0135646,2,3
79661,-0.244628906,0.888183594,-0.170410156,2.138563022,-32.8223356,-30.60777021,0.944779268,102.072494,291.0135646,2,3
79668,-0.241210938,0.889160156,-0.182617188,2.535291538,-33.06647623,-29.93638349,0.947135991,102.072494,291.0135646,2,3
79672,-0.238769531,0.886230469,-0.176269531,2.626844272,-33.5242399,-29.17344403,0.942480195,102.072494,291.0135646,2,3
79677,-0.240722656,0.884765625,-0.172851563,2.718397007,-34.28717935,-28.19688153,0.940940837,102.072494,291.0135646,2,3
79682,-0.23828125,0.883789063,-0.1640625,2.474256382,-35.11115396,-27.03721356,0.937770131,102.072494,291.0135646,2,3
79695,-0.23046875,0.864746094,-0.168945313,1.100965366,-38.01032388,-22.88682294,0.918412463,101.9403682,291.0135646,2,3
79702,-0.228515625,0.853515625,-0.171875,0.307508335,-39.41413248,-21.29990888,0.907723395,101.9403682,291.0135646,2,3
79707,-0.225585938,0.844238281,-0.176269531,-0.577501431,-41.03156412,-19.5909245,0.898970238,101.9403682,291.0135646,2,3
79712,-0.224609375,0.838378906,-0.174804688,-1.554063931,-42.95417154,-17.88194013,0.892833408,101.9403682,291.0135646,2,3
79716,-0.221679688,0.834960938,-0.171386719,-2.896837369,-45.05988443,-16.05088544,0.888145465,101.9403682,291.0135646,2,3
79721,-0.221679688,0.831542969,-0.166503906,-4.148058072,-47.28766763,-14.06724286,0.883929936,101.9403682,291.0135646,2,3
79725,-0.224121094,0.829589844,-0.169433594,-5.460313931,-49.54596842,-12.11411786,0.88325561,101.9403682,291.0135646,2,3
79730,-0.227539063,0.829589844,-0.169921875,-6.742052212,-51.68219888,-9.886334658,0.884239144,101.8188319,291.0135646,2,3
79736,-0.234375,0.834472656,-0.172851563,-7.932237759,-53.81842935,-7.811139344,0.891276583,101.8188319,291.0135646,2,3
79741,-0.239746094,0.836914063,-0.176757813,-9.091905728,-55.95465982,-5.705426453,0.895824737,101.8188319,291.0135646,2,3
79746,-0.247070313,0.838378906,-0.181640625,-10.19053854,-57.81623209,-3.416608094,0.90022388,101.8188319,291.0135646,2,3
79759,-0.263183594,0.869140625,-0.174804688,-12.84556784,-61.63092935,2.839495422,0.932577795,101.8188319,291.0135646,2,3
79763,-0.263183594,0.869140625,-0.174804688,-13.54747213,-62.14972818,4.792620422,0.932577795,101.8188319,291.0135646,2,3
79768,-0.264648438,0.889648438,-0.165039063,-14.00523581,-62.24128092,6.837298156,0.950679759,101.9403682,291.0135646,2,3
79774,-0.271972656,0.905761719,-0.153808594,-14.21885885,-61.69196451,8.546282531,0.966212705,101.9403682,291.0135646,2,3
79779,-0.276367188,0.908691406,-0.1484375,-14.24937643,-60.47126138,9.980608703,0.969418561,101.9403682,291.0135646,2,3
79783,-0.282714844,0.922363281,-0.140625,-14.24937643,-58.6402067,11.14027667,0.983128865,101.9403682,291.0135646,2,3
79789,-0.286132813,0.940429688,-0.14453125,-14.1578237,-56.59552896,12.2083919,1.001936047,101.9403682,291.0135646,2,3
79794,-0.286132813,0.940429688,-0.14453125,-14.06627096,-54.39826334,13.06288409,1.001936047,101.9403682,291.0135646,2,3
79798,-0.294921875,0.959472656,-0.134765625,-13.94420065,-52.0789274,13.64271808,1.021316604,101.9403682,291.0135646,2,3
79803,-0.304199219,0.975097656,-0.145507813,-13.76109518,-49.69855631,14.25306964,1.040452235,101.4013515,291.0135646,2,3
79809,-0.3203125,0.999511719,-0.151855469,-13.4559194,-47.1961149,14.71083331,1.069447377,101.4013515,291.0135646,2,3
79828,-0.324707031,1.013671875,-0.147460938,-11.56382956,-36.42340982,16.08412433,1.083629108,101.4013515,291.0135646,2,3
79833,-0.323730469,1.014160156,-0.153320313,-11.01451315,-33.67682779,16.35878253,1.084623074,101.4013515,291.0135646,2,3
79838,-0.323730469,1.017578125,-0.149902344,-10.43467916,-31.11335123,16.60292315,1.087389172,101.4172054,291.0135646,2,3
79844,-0.325683594,1.031738281,-0.155761719,-9.885362759,-28.79401529,16.78602862,1.102286768,101.4172054,291.0135646,2,3
79849,-0.326660156,1.035644531,-0.165527344,-9.427599087,-26.90192545,16.93861651,1.107739603,101.4172054,291.0135646,2,3
79853,-0.330078125,1.0390625,-0.162597656,-9.030870572,-25.34552896,17.36586261,1.11157701,101.4172054,291.0135646,2,3
79858,-0.330078125,1.0390625,-0.162597656,-8.512071744,-24.06379068,17.7931087,1.11157701,101.4172054,291.0135646,2,3
79863,-0.334960938,1.0390625,-0.167480469,-8.08482565,-23.08722818,18.09828448,1.113797402,101.4172054,291.0135646,2,3
79867,-0.339355469,1.034667969,-0.171386719,-7.688097134,-22.38532388,18.43397784,1.11159206,101.4172054,291.0135646,2,3
79873,-0.339355469,1.032226563,-0.169433594,-7.688097134,-22.38532388,18.43397784,1.108976308,101.4172054,291.0135646,2,3
79877,-0.339355469,1.029785156,-0.163574219,-7.474474087,-21.95807779,18.70863605,1.105768874,100.8781734,291.0135646,2,3
79906,-0.342773438,1.003417969,-0.15234375,-8.451036587,-24.67414224,17.48793292,1.080264172,100.8781734,291.0135646,2,3
