deviceTime,axmod,aymod,azmod,gxmod,gymod,gzmod,apmod,aMmod,count,isOn
34213,0.045676522,0.089002612,2.222207411,3.299460801,-5.500288789,104.1148145,54.47564472,54.47564472,0,1
34219,0.056906991,0.096815112,2.177285536,2.841697129,-5.622359101,104.0537793,54.47564472,54.47564472,0,1
34224,0.078879647,0.068494799,2.130410536,3.696189316,-6.110640351,103.8401563,54.47564472,54.47564472,0,1
34229,0.068625741,0.060682299,2.092324598,5.161033066,-6.415816132,103.5349805,54.47564472,54.47564472,0,1
34234,0.006614022,0.056287768,2.063516004,4.367576035,-6.202193086,103.1687696,54.47564472,54.47564472,0,1
34239,0.090598397,0.066053393,2.049844129,2.322898301,-5.225630586,102.8941114,54.47564472,54.47564472,0,1
34262,0.055442147,0.045545581,1.794961317,3.055320176,-7.117720429,102.9856641,55.75449912,55.75449912,0,1
34267,0.035910897,-0.023302076,1.750039442,3.299460801,-8.094282929,102.7110059,55.75449912,55.75449912,0,1
34272,0.032004647,0.039686206,1.698281629,3.360495957,-7.880659882,102.4363477,55.75449912,55.75449912,0,1
34277,-0.054909415,0.055799487,1.658242567,2.750144394,-7.422896211,102.3447949,55.75449912,55.75449912,0,1
34284,-0.020241447,-0.020372388,1.622109754,2.65859166,-6.965132539,102.2532422,57.82604752,57.82604752,0,1
34289,0.015891366,0.022596362,1.593789442,2.65859166,-6.965132539,102.2532422,57.95551842,57.95551842,0,1
34294,-0.01389379,0.066541674,1.550332411,3.177390488,-6.141157929,101.8870313,57.95551842,57.95551842,0,1
34299,-0.040260978,-0.015001295,1.521035536,3.177390488,-6.720991914,101.7039258,57.95551842,57.95551842,0,1
34305,-0.027077384,-0.036973951,1.494180067,1.620994004,-5.652876679,101.5208203,57.95551842,57.95551842,0,1
34310,-0.029030509,-0.000352857,1.437051161,2.841697129,-5.103560273,102.4973828,57.95551842,57.95551842,0,1
34315,-0.026589103,0.02210808,1.409707411,1.987204941,-5.012007539,103.1077344,57.95551842,57.95551842,0,1
34320,0.018332772,0.000135424,1.371133192,2.17031041,-4.462691132,103.2908399,57.95551842,57.95551842,0,1
34327,-0.07248754,-0.03648567,1.307168348,2.017722519,-4.004927461,103.0772168,59.99799122,59.99799122,0,1
34332,0.011496835,-0.000841138,1.262734754,1.926169785,-3.394575898,102.4973828,59.99799122,59.99799122,0,1
34337,-0.019753165,0.020643237,1.208535536,1.498923691,-2.936812226,101.9480664,59.99799122,59.99799122,0,1
34342,-0.065651603,0.00257683,1.162637098,-0.179543106,-2.021284882,101.6428907,59.99799122,59.99799122,0,1
34348,0.012961678,0.009901049,1.132851942,0.461326035,-1.929732148,101.5208203,59.99799122,59.99799122,0,1
34353,0.032004647,-0.014513013,1.060098036,0.064597519,-1.380415742,101.2156446,59.99799122,59.99799122,0,1
34358,-0.062233634,0.004529955,1.017129286,0.278220566,-1.288863007,100.7578809,62.12502832,62.12502832,0,1
34363,0.00173121,-0.010118482,1.001504286,0.70546666,-1.105757539,100.818916,62.12502832,62.12502832,0,1
34385,-0.032448478,0.011365893,0.816933973,0.156150254,0.511674102,99.68976571,62.12502832,62.12502832,0,1
34391,-0.02170629,0.008436205,0.775430067,-0.698341934,0.633744415,99.17096683,62.12502832,62.12502832,0,1
34396,-0.026589103,-0.024278638,0.745156629,-0.454201309,0.725297149,98.95734379,63.87420432,63.87420432,0,1
34401,-0.026100822,0.008436205,0.721230848,-0.728859512,1.213578399,98.49958011,63.87420432,63.87420432,0,1
34408,-0.030983634,0.046522143,0.690469129,-0.881447403,1.36616629,98.01129886,63.87420432,63.87420432,0,1
34413,-0.058327384,0.013319018,0.626016004,-0.728859512,1.701859649,96.91266605,63.87420432,63.87420432,0,1
34418,-0.02951879,-0.020372388,0.604043348,0.247702988,2.098588165,96.60749027,63.87420432,63.87420432,0,1
34423,-0.038307853,0.015272143,0.584512098,-0.087990371,2.892045196,96.30231449,63.87420432,63.87420432,0,1
34428,-0.056374259,0.001111987,0.548867567,-0.75937709,3.166703399,96.51593754,65.98274002,65.98274002,0,1
34433,-0.016335197,0.00257683,0.508828504,-0.820412246,3.777054961,96.85163089,65.98274002,65.98274002,0,1
34438,-0.019264884,0.025526049,0.462930067,-1.491798965,4.173783477,96.85163089,65.98274002,65.98274002,0,1
34443,-0.056374259,0.034315112,0.428262098,-0.698341934,4.875687774,96.48541996,65.98274002,65.98274002,0,1
34451,-0.007546134,0.00648308,0.394570692,-1.217140762,6.004838165,95.41730472,65.98274002,65.98274002,0,1
34456,0.020285897,0.015272143,0.359902723,-1.003517715,6.157426055,95.38678714,65.98274002,65.98274002,0,1
34461,-0.019264884,0.012830737,0.319375379,-0.75937709,6.615189727,95.38678714,65.98274002,65.98274002,0,1
34466,-0.011452384,0.009412768,0.296426161,-1.217140762,6.981400665,94.92902347,68.03843462,68.03843462,0,1
34471,0.02516871,0.00257683,0.275918348,-1.24765834,6.950883086,94.50177738,68.03843462,68.03843462,0,1
34477,0.010520272,0.015760424,0.230019911,-1.034035293,6.950883086,93.95246097,68.03843462,68.03843462,0,1
34482,-0.003151603,0.027479174,0.221230848,-1.888527481,7.37812918,93.46417972,68.03843462,68.03843462,0,1
34487,0.003196053,0.013319018,0.197793348,-1.217140762,7.286576446,93.4946973,68.03843462,68.03843462,0,1
34509,0.022727303,0.02210808,0.110879286,-0.820412246,7.37812918,93.70832035,69.69250262,69.69250262,0,1
34514,0.015891366,0.035291674,0.089394911,-0.820412246,7.347611602,93.58625004,69.69250262,69.69250262,0,1
34519,0.034446053,0.023572924,0.074258192,-0.75937709,7.286576446,93.2200391,69.69250262,69.69250262,0,1
34524,0.040305428,0.018690112,0.040566786,-0.850929824,7.195023711,92.76227543,69.69250262,69.69250262,0,1
34534,0.028586678,0.019178393,0.011269911,-0.942482559,6.950883086,92.64020511,69.69250262,69.69250262,0,1
34539,0.02126246,0.012830737,-0.010702746,-0.332130996,6.73726004,92.57916996,71.30428852,71.30428852,0,1
34544,0.02907496,0.032850268,-0.019491808,-0.393166153,6.706742461,92.30451175,71.30428852,71.30428852,0,1
34549,0.04079371,0.038709643,-0.030722277,-0.362648574,6.706742461,91.99933597,71.30428852,71.30428852,0,1
34554,0.045676522,0.005994799,-0.039023058,-0.484718887,6.462601836,91.5415723,71.30428852,71.30428852,0,1
34560,0.023215585,-0.001817701,-0.055624621,-0.484718887,6.462601836,91.5415723,71.30428852,71.30428852,0,1
34565,0.028586678,0.015760424,-0.075155871,-0.332130996,6.279496368,91.63312504,71.30428852,71.30428852,0,1
34570,0.063254647,0.023084643,-0.082480089,-0.515236465,6.218461211,91.48053714,71.30428852,71.30428852,0,1
34575,0.046653085,-0.00132942,-0.079550402,-0.393166153,5.821732696,91.05329105,73.35468832,73.35468832,0,1
34580,0.024680428,0.005018237,-0.092245714,-0.423683731,5.638627227,90.87018558,73.35468832,73.35468832,0,1
34585,0.042258553,0.028944018,-0.089804308,-0.728859512,5.486039336,90.74811527,73.35468832,73.35468832,0,1
34590,0.061789804,0.00648308,-0.110800402,-0.515236465,5.394486602,90.62604496,73.35468832,73.35468832,0,1
34598,0.023703866,0.008436205,-0.117636339,-0.484718887,5.241898711,90.80915043,73.35468832,73.35468832,0,1
34603,0.04079371,0.005994799,-0.121054308,-0.484718887,5.150345977,90.87018558,73.35468832,73.35468832,0,1
34608,0.032004647,0.005994799,-0.129843371,-0.545754043,4.997758086,91.11432621,74.89513932,74.89513932,0,1
34613,0.031028085,-0.006212232,-0.141562121,-0.820412246,4.875687774,91.29743168,74.89513932,74.89513932,0,1
34633,0.027121835,0.000135424,-0.157675402,-1.003517715,4.356888946,90.04621097,74.89513932,74.89513932,0,1
34638,0.034446053,0.001111987,-0.160605089,-1.186623184,4.204301055,89.92414066,74.89513932,74.89513932,0,1
34643,0.029563241,0.004041674,-0.167441027,-1.24765834,4.204301055,89.83258793,77.14106522,77.14106522,0,1
34648,0.037864022,-0.012071607,-0.174765246,-1.369728653,4.112748321,89.49689457,77.14106522,77.14106522,0,1
34656,0.027610116,0.002088549,-0.174765246,-1.644386856,3.929642852,89.06964847,77.14106522,77.14106522,0,1
34661,0.024680428,-0.015977857,-0.171347277,-1.674904434,3.899125274,89.28327152,77.14106522,77.14106522,0,1
34666,0.038352303,-0.017930982,-0.171347277,-1.796974746,3.838090118,89.34430668,77.14106522,77.14106522,0,1
34671,0.030539803,-0.020372388,-0.177206652,-2.010597793,3.654984649,88.85602543,77.14106522,77.14106522,0,1
34679,0.026145272,-0.030138013,-0.178671496,-2.346291153,3.593949493,88.3372266,78.95895162,78.95895162,0,1
34684,0.018332772,-0.023790357,-0.174765246,-2.651466934,3.502396758,87.69635746,78.95895162,78.95895162,0,1
34689,0.026145272,-0.014513013,-0.182577746,-2.895607559,3.380326446,87.48273441,78.95895162,78.95895162,0,1
34694,0.02516871,-0.002305982,-0.183066027,-2.956642715,3.410844024,87.42169925,78.95895162,78.95895162,0,1
34699,0.007102303,0.005018237,-0.184530871,-3.170265762,3.441361602,87.3606641,78.95895162,78.95895162,0,1
34704,0.00954371,-0.011095045,-0.185995714,-3.292336074,3.441361602,87.05548832,78.95895162,78.95895162,0,1
34709,0.016379647,-0.007677076,-0.179648058,-3.322853653,3.502396758,86.68927738,78.95895162,78.95895162,0,1
34714,0.013938241,-0.000841138,-0.179159777,-3.414406387,3.563431915,86.32306644,80.74777002,80.74777002,0,1
34719,0.002219491,-0.013536451,-0.179648058,-3.658547012,3.654984649,86.3841016,80.81118552,80.81118552,0,1
34724,0.007590585,-0.009630201,-0.180624621,-3.841652481,3.685502227,86.17047855,80.81118552,80.81118552,0,1
34729,0.013938241,0.000623705,-0.186483996,-3.994240371,3.746537383,85.77375004,80.81118552,80.81118552,0,1
34734,0.007102303,0.004529955,-0.181601183,-4.146828262,3.929642852,85.43805668,80.81118552,80.81118552,0,1
34757,0.019797616,0.001111987,-0.186483996,-4.543556778,4.387406524,84.30890629,82.57887042,82.57887042,0,1
34762,0.024192147,0.020154955,-0.187948839,-4.574074356,4.356888946,83.91217777,82.57887042,82.57887042,0,1
34767,0.023703866,0.024061205,-0.181601183,-4.604591934,4.326371368,83.7290723,82.57887042,82.57887042,0,1
34772,0.021750741,0.007947924,-0.182089464,-4.635109512,4.44844168,83.75958988,82.57887042,82.57887042,0,1
34780,0.026145272,0.016248705,-0.185507433,-4.635109512,4.44844168,82.93561527,82.57887042,82.57887042,0,1
34785,0.031516366,0.035291674,-0.180624621,-4.66562709,4.478959258,82.63043949,82.57887042,82.57887042,0,1
34790,0.024680428,0.019666674,-0.182577746,-4.696144668,4.417924102,82.44733402,84.55528032,84.55528032,0,1
34795,0.027121835,0.022596362,-0.181112902,-4.66562709,4.509476836,82.66095707,84.55528032,84.55528032,0,1
34802,0.043723397,0.038221362,-0.180136339,-4.543556778,4.570511993,82.59992191,84.55528032,84.55528032,0,1
34807,0.036399178,0.030897143,-0.183554308,-4.574074356,4.356888946,82.56940433,84.55528032,84.55528032,0,1
34812,0.053977304,0.039197924,-0.182089464,-4.390968887,4.143265899,82.20319339,84.55528032,84.55528032,0,1
34817,0.06813746,0.044080737,-0.178183214,-4.390968887,3.96016043,81.89801761,84.55528032,84.55528032,0,1
34822,0.056906991,0.046522143,-0.175741808,-4.390968887,3.746537383,82.14215824,86.58720172,86.58720172,0,1
34827,0.057395272,0.065076831,-0.175741808,-4.085793106,3.502396758,82.4778516,86.58720172,86.58720172,0,1
34832,0.050071053,0.067518237,-0.182089464,-3.933205215,3.349808868,82.59992191,86.58720172,86.58720172,0,1
34837,0.043723397,0.060682299,-0.176718371,-3.628029434,3.197220977,82.29474613,86.58720172,86.58720172,0,1
34842,0.041770272,0.063123706,-0.177206652,-3.444923965,3.166703399,82.02008793,86.58720172,86.58720172,0,1
34847,0.04860621,0.068006518,-0.181112902,-3.231300918,3.014115508,82.11164066,86.58720172,86.58720172,0,1
34852,0.05251246,0.057752612,-0.179159777,-3.109230606,2.922562774,82.35578129,86.58720172,86.58720172,0,1
34857,0.04079371,0.063123706,-0.176230089,-2.865089981,2.861527618,82.23371097,88.80141992,88.80141992,0,1
34880,0.061301522,0.078748706,-0.179648058,-1.430763809,1.793412383,80.7993848,88.80141992,88.80141992,0,1
34885,0.061301522,0.078748706,-0.179648058,-1.095070449,1.640824493,80.34162113,88.80141992,88.80141992,0,1
34890,0.055442147,0.094373706,-0.185507433,-0.606789199,1.427201446,80.21955082,88.80141992,88.80141992,0,1
34895,0.044211678,0.081678393,-0.180136339,-0.240578262,1.274613555,80.46369144,91.01565332,91.01565332,0,1
34903,0.052024178,0.069471362,-0.176230089,0.095115098,1.03047293,80.7993848,91.01565332,91.01565332,0,1
34908,0.051047616,0.065565112,-0.174276964,0.400290879,0.938920196,81.04352543,91.01565332,91.01565332,0,1
34913,0.052024178,0.064100268,-0.172812121,0.644431504,0.755814727,80.95197269,91.01565332,91.01565332,0,1
34918,0.063742929,0.060682299,-0.178671496,0.919089707,0.420121368,80.61627933,91.01565332,91.01565332,0,1
34923,0.054953866,0.072889331,-0.177206652,1.19374791,0.206498321,80.31110355,91.01565332,91.01565332,0,1
34928,0.040305428,0.061170581,-0.171347277,1.346335801,-0.068159882,80.18903324,91.01565332,91.01565332,0,1
34933,0.045676522,0.033826831,-0.175253527,1.407370957,-0.495405976,79.91437504,93.25100482,93.25100482,0,1
34938,0.03688746,0.048475268,-0.176718371,1.559958848,-0.770064179,79.33454105,93.25100482,93.25100482,0,1
34946,0.024192147,0.054822924,-0.183066027,1.865134629,-1.014204804,79.45661136,93.25100482,93.25100482,0,1
34951,0.030051522,0.047498706,-0.181112902,1.926169785,-1.044722382,79.51764652,93.25100482,93.25100482,0,1
34956,0.011985116,0.049451831,-0.180624621,2.048240098,-1.136275117,79.120918,93.25100482,93.25100482,0,1
34961,0.010031991,0.051893237,-0.175741808,2.200827988,-1.105757539,78.26642582,93.25100482,93.25100482,0,1
34966,0.015891366,0.047498706,-0.171835558,2.322898301,-1.197310273,77.47296879,95.04775772,95.04775772,0,1
34971,0.011496835,0.065565112,-0.167929308,2.444968613,-1.197310273,76.64899418,95.04775772,95.04775772,0,1
34976,0.003684335,0.075819018,-0.172323839,2.628074082,-1.258345429,76.28278324,95.04775772,95.04775772,0,1
34981,-0.018288322,0.056776049,-0.177206652,2.872214707,-1.258345429,76.16071293,95.04775772,95.04775772,0,1
35002,-0.014870353,0.046522143,-0.172323839,3.909812363,-0.953169648,75.76398441,96.98983542,96.98983542,0,1
35007,-0.021218009,0.036268237,-0.169394152,3.970847519,-0.831099336,75.79450199,96.98983542,96.98983542,0,1
35012,-0.018776603,0.045545581,-0.171835558,4.245505723,-0.617476289,75.6419141,96.98983542,96.98983542,0,1
35017,-0.015358634,0.043104174,-0.166464464,4.367576035,-0.617476289,75.33673832,96.98983542,96.98983542,0,1
35027,-0.024635978,0.017225268,-0.169882433,4.550681504,-0.312300507,73.90241214,96.98983542,96.98983542,0,1
35032,-0.028542228,0.034315112,-0.165487902,4.642234238,-0.190230195,73.53620121,96.98983542,96.98983542,0,1
35037,-0.019753165,0.032361987,-0.164023058,4.520163926,0.05391043,73.74982425,98.95039142,98.95039142,0,1
35042,-0.024147697,0.02601433,-0.164511339,4.550681504,0.481156524,74.20758793,99.07722252,99.07722252,0,1
35047,-0.024635978,0.017713549,-0.163046496,4.581199082,0.786332305,74.72638675,99.07722252,99.07722252,0,1
35052,-0.014382072,0.016248705,-0.164023058,4.520163926,0.969437774,74.51276371,99.07722252,99.07722252,0,1
35057,-0.00608129,0.021131518,-0.162069933,4.459128769,1.305131133,73.99396488,99.07722252,99.07722252,0,1
35062,-0.031471915,0.015272143,-0.161581652,4.520163926,1.610306915,73.50568363,99.07722252,99.07722252,0,1
35067,-0.026100822,0.013319018,-0.164023058,4.398093613,1.793412383,73.23102543,99.07722252,99.07722252,0,1
35072,-0.004128165,0.021131518,-0.159628527,4.306540879,2.00703543,73.10895511,101.0668618,101.0668618,0,1
35077,-0.018776603,0.01038933,-0.161093371,4.245505723,2.251176055,72.89533207,100.9400307,101.0668618,0,1
35082,-0.030983634,-0.001817701,-0.161093371,4.092917832,2.373246368,72.43756839,100.9400307,101.0668618,0,1
35090,-0.032448478,0.00648308,-0.162558214,3.787742051,2.892045196,71.24738285,100.9400307,101.0668618,0,1
35095,-0.012917228,0.003553393,-0.157187121,3.574119004,3.075150665,70.97272464,100.9400307,101.0668618,0,1
35100,-0.032936759,0.003553393,-0.157187121,3.391013535,3.31929129,70.63703129,100.9400307,101.0668618,0,1
35105,-0.052468009,0.000623705,-0.160605089,3.238425644,3.563431915,70.14875004,100.9400307,101.0668618,0,1
35126,-0.021218009,-0.01695442,-0.166952746,2.261863144,4.93672293,69.66046879,103.2810799,103.2810799,0,1
35131,-0.021218009,-0.01695442,-0.166952746,2.139792832,5.333451446,69.32477543,103.2810799,103.2810799,0,1
35136,-0.043190665,-0.004259107,-0.161581652,1.895652207,5.669144805,68.71442386,103.2810799,103.2810799,0,1
35141,-0.02561254,-0.018419263,-0.158163683,1.590476426,5.943803008,68.16510746,103.2810799,103.2810799,0,1
35148,-0.019753165,-0.012559888,-0.158651964,1.437888535,6.24897879,67.76837894,105.4318978,105.4318978,0,1
35153,-0.026100822,-0.000841138,-0.161581652,1.19374791,6.584672149,67.85993168,105.4318978,105.4318978,0,1
35158,-0.030007072,-0.016466138,-0.164023058,0.919089707,6.859330352,68.07355472,105.4318978,105.4318978,0,1
35163,-0.029030509,-0.029649732,-0.164511339,0.583396348,7.164506133,68.01251957,105.4318978,105.4318978,0,1
35171,-0.016335197,-0.006700513,-0.160116808,0.095115098,7.591752227,66.97492191,105.4318978,105.4318978,0,1
35176,-0.016335197,-0.006700513,-0.160116808,-0.301613418,7.896928008,66.73078129,105.4318978,105.4318978,0,1
35181,-0.015846915,-0.022325513,-0.164999621,-0.545754043,8.20210379,66.57819339,107.4690834,107.4690834,0,1
35186,-0.01389379,-0.001817701,-0.161581652,-0.850929824,8.35469168,66.51715824,107.4690834,107.4690834,0,1
35191,-0.010964103,-0.011583326,-0.166952746,-1.125588028,8.507279571,66.12042972,107.4690834,107.4690834,0,1
35196,-0.011940665,-0.026720045,-0.162558214,-1.369728653,8.781937774,65.96784183,107.4690834,107.4690834,0,1
35201,-0.004616447,-0.00132942,-0.160116808,-1.705422012,8.995560821,65.75421879,107.4690834,107.4690834,0,1
35206,-0.004616447,-0.00132942,-0.160116808,-1.949562637,9.056595977,66.33405277,107.4690834,107.4690834,0,1
35211,0.005149178,0.000135424,-0.160605089,-2.132668106,9.239701446,67.00543949,107.4690834,107.4690834,0,1
35216,-0.001686759,0.00648308,-0.154257433,-2.254738418,9.361771758,67.24958011,109.3847328,109.3847328,0,1
35221,-0.001686759,0.00648308,-0.154257433,-2.468361465,9.422806915,67.18854496,109.3847328,109.3847328,0,1
35226,0.003196053,0.008436205,-0.152304308,-2.590431778,9.483842071,66.88336918,109.3847328,109.3847328,0,1
35249,0.016379647,0.021131518,-0.162558214,-3.170265762,9.941605747,67.09699222,109.3847328,109.3847328,0,1
35254,0.019797616,0.024061205,-0.155722277,-3.261818496,10.00264089,66.82233402,111.0599343,111.0599343,0,1
35259,0.027610116,0.023572924,-0.156210558,-3.231300918,9.941605747,66.94440433,111.0599343,111.0599343,0,1
35264,0.035910897,0.031873705,-0.157675402,-3.170265762,9.972123314,67.18854496,111.0599343,111.0599343,0,1
35271,0.041770272,0.024061205,-0.153769152,-3.231300918,9.819535427,67.37165043,111.0599343,111.0599343,0,1
35276,0.039328866,0.037733081,-0.155722277,-3.20078334,9.758500274,67.37165043,111.0599343,111.0599343,0,1
35281,0.035422616,0.041151049,-0.159140246,-3.231300918,9.636429961,67.46320316,111.0599343,111.0599343,0,1
35286,0.053000741,0.040174487,-0.161581652,-3.231300918,9.483842071,67.73786136,111.0599343,111.0599343,0,1
35294,0.062766366,0.045545581,-0.157187121,-3.078713028,9.300736602,67.8294141,113.350782,113.350782,0,1
35299,0.052024178,0.049451831,-0.159628527,-3.078713028,9.17866629,67.70734379,113.350782,113.350782,0,1
35304,0.049582772,0.042615893,-0.156210558,-3.017677871,8.965043243,67.55475589,113.350782,113.350782,0,1
35309,0.06032496,0.045057299,-0.148886339,-2.865089981,8.720902618,67.34113285,113.350782,113.350782,0,1
35314,0.063254647,0.065565112,-0.149374621,-2.620949356,8.476761993,67.34113285,113.350782,113.350782,0,1
35319,0.057395272,0.063611987,-0.150839464,-2.559914199,8.324174102,67.46320316,113.350782,113.350782,0,1
35324,0.057883554,0.047498706,-0.151327746,-2.468361465,8.080033477,67.64630863,114.724775,114.724775,0,1
35329,0.067649179,0.045057299,-0.150351183,-2.193703262,7.835892852,67.70734379,114.724775,114.724775,0,1
35334,0.063742929,0.057752612,-0.152304308,-1.949562637,7.500199493,67.64630863,114.724775,114.724775,0,1
35339,0.053489022,0.047986987,-0.155233996,-1.888527481,7.37812918,67.70734379,114.724775,114.724775,0,1
35344,0.067160897,0.042615893,-0.152304308,-1.73593959,7.164506133,67.89044925,114.724775,114.724775,0,1
35349,0.083274179,0.058729174,-0.150351183,-1.522316543,6.859330352,68.19562504,114.724775,114.724775,0,1
35372,0.080344491,0.051893237,-0.145956652,-1.034035293,5.058793243,68.04303714,116.9337136,116.9337136,0,1
35377,0.08376246,0.053846362,-0.145956652,-0.942482559,4.601029571,67.85993168,116.9337136,116.9337136,0,1
35382,0.08376246,0.064100268,-0.150839464,-0.789894668,4.173783477,67.61579105,116.9337136,116.9337136,0,1
35387,0.08376246,0.058729174,-0.151327746,-0.637306778,3.80757254,67.58527347,116.9337136,116.9337136,0,1
35394,0.089133554,0.056287768,-0.146444933,-0.454201309,3.410844024,67.64630863,118.7753731,118.7753731,0,1
35399,0.086692147,0.064100268,-0.148886339,-0.301613418,3.014115508,67.73786136,118.648542,118.7753731,0,1
35404,0.085227304,0.072401049,-0.144003527,-0.179543106,2.647904571,67.95148441,118.648542,118.7753731,0,1
35409,0.088645272,0.071424487,-0.140585558,-0.149025528,2.312211211,67.79889652,118.648542,118.7753731,0,1
35415,0.081809335,0.069959643,-0.150351183,0.003562363,1.85444754,67.67682621,118.648542,118.7753731,0,1
35420,0.086203866,0.077283862,-0.147421496,0.21718541,1.427201446,67.58527347,118.648542,118.7753731,0,1
35425,0.090598397,0.087049487,-0.149862902,0.522361191,1.060990508,67.85993168,118.648542,118.7753731,0,1
35430,0.092551522,0.085096362,-0.151816027,0.858054551,0.633744415,67.92096683,118.648542,118.7753731,0,1
35437,0.076926522,0.084608081,-0.145468371,1.437888535,-0.342818086,67.89044925,120.4294411,120.4294411,0,1
35442,0.080832772,0.081190112,-0.142538683,1.743064316,-0.678511445,67.79889652,120.4294411,120.4294411,0,1
35447,0.070578866,0.076307299,-0.141073839,2.048240098,-1.075239961,67.73786136,120.4294411,120.4294411,0,1
35452,0.066184335,0.072889331,-0.140097277,2.292380723,-1.441450898,67.76837894,120.4294411,120.4294411,0,1
35458,0.077414804,0.077283862,-0.138144152,2.628074082,-1.807661836,67.89044925,120.4294411,120.4294411,0,1
35463,0.064719491,0.081678393,-0.139120714,2.872214707,-2.143355195,67.79889652,120.4294411,120.4294411,0,1
35468,0.066672616,0.082166674,-0.141562121,3.177390488,-2.631636445,67.70734379,122.522123,122.522123,0,1
35473,0.071555429,0.073865893,-0.141073839,3.696189316,-3.119917695,67.58527347,122.522123,122.522123,0,1
35493,0.048117928,0.059705737,-0.148398058,4.306540879,-4.157515351,68.71442386,122.522123,122.522123,0,1
35499,0.044211678,0.049451831,-0.148886339,4.398093613,-4.493208711,68.59235355,122.522123,122.522123,0,1
35504,0.042258553,0.060194018,-0.142050402,4.550681504,-4.615279023,68.77545902,124.5011879,124.5011879,0,1
35509,0.046653085,0.063611987,-0.138632433,4.642234238,-4.767866914,68.98908207,124.5011879,124.5011879,0,1
35519,0.03298121,0.054334643,-0.139608996,4.977927598,-5.256148164,68.98908207,124.5011879,124.5011879,0,1
35524,0.034934335,0.055799487,-0.142538683,5.038962754,-5.347700898,68.53131839,124.5011879,124.5011879,0,1
35529,0.028586678,0.052381518,-0.146444933,5.130515488,-5.408736054,68.1040723,124.5011879,124.5011879,0,1
35534,0.021750741,0.051404956,-0.146444933,5.222068223,-5.439253632,67.61579105,124.5011879,124.5011879,0,1
35539,0.020285897,0.052381518,-0.142538683,5.283103379,-5.469771211,67.402168,126.1922432,126.1922432,0,1
35544,0.015403085,0.045057299,-0.139120714,5.435691269,-5.591841523,67.15802738,126.1922432,126.1922432,0,1
35549,0.010520272,0.040174487,-0.136191027,5.344138535,-5.683394257,66.45612308,126.1922432,126.1922432,0,1
35554,0.001242928,0.046522143,-0.141073839,5.374656113,-5.591841523,66.08991214,126.1922432,126.1922432,0,1
35559,0.000754647,0.051404956,-0.139608996,5.466208848,-5.561323945,65.84577152,126.1922432,126.1922432,0,1
35564,0.011985116,0.037733081,-0.136191027,5.435691269,-5.439253632,65.57111332,126.1922432,126.1922432,0,1
35569,-0.010475822,0.034315112,-0.137655871,5.527244004,-5.195113007,65.1743848,126.1922432,126.1922432,0,1
35574,-0.019264884,0.038709643,-0.139608996,5.435691269,-5.012007539,64.25885746,128.1475197,128.1475197,0,1
35581,-0.002663322,0.034315112,-0.140585558,5.344138535,-4.737349336,62.70246097,128.1475197,128.1475197,0,1
35587,-0.014382072,0.041151049,-0.144003527,5.466208848,-4.462691132,62.2446973,128.1475197,128.1475197,0,1
35592,-0.003639884,0.033338549,-0.135702746,5.374656113,-4.34062082,61.87848636,128.1475197,128.1475197,0,1
35597,-0.004616447,0.02210808,-0.141562121,5.313620957,-4.218550507,61.51227543,128.1475197,128.1475197,0,1
35617,-0.018288322,0.014783862,-0.132773058,4.977927598,-3.211470429,59.86432621,130.023542,130.023542,0,1
35622,-0.032936759,0.019666674,-0.132284777,4.703269394,-2.967329804,59.74225589,130.023542,130.023542,0,1
35627,-0.020241447,0.014783862,-0.135214464,4.459128769,-2.753706757,59.52863285,130.023542,130.023542,0,1
35632,-0.02170629,0.013807299,-0.130819933,4.306540879,-2.509566132,58.94879886,130.023542,130.023542,0,1
35639,-0.040260978,0.020643237,-0.132773058,4.031882676,-2.051802461,58.18585941,130.023542,130.023542,0,1
35644,-0.039284415,0.02210808,-0.139608996,3.818259629,-1.807661836,57.636543,130.023542,130.023542,0,1
35649,-0.032448478,0.023572924,-0.137167589,3.726706894,-1.471968476,57.23981449,131.550779,131.550779,0,1
35654,-0.03733129,0.036268237,-0.138144152,3.574119004,-1.044722382,56.87360355,131.550779,131.550779,0,1
35661,-0.040260978,0.037733081,-0.135702746,3.421531113,-0.09867746,56.75153324,131.550779,131.550779,0,1
35666,-0.033913322,0.044569018,-0.133261339,3.360495957,0.298051055,56.41583988,131.550779,131.550779,0,1
35672,-0.041725822,0.038221362,-0.131308214,3.329978379,0.633744415,56.08014652,131.550779,131.550779,0,1
35677,-0.042214103,0.044569018,-0.134726183,3.360495957,1.152543243,55.62238285,131.550779,131.550779,0,1
35682,-0.034401603,0.054822924,-0.131796496,3.482566269,1.51875418,55.22565433,133.4188668,133.4188668,0,1
35687,-0.036354728,0.058240893,-0.132773058,3.452048691,2.068070586,55.10358402,133.4188668,133.4188668,0,1
35692,-0.048073478,0.052381518,-0.129843371,3.574119004,2.556351836,55.28668949,133.4188668,133.4188668,0,1
35697,-0.037819572,0.047986987,-0.131308214,3.879294785,2.953080352,55.62238285,133.4188668,133.4188668,0,1
35704,-0.044655509,0.047010424,-0.130331652,4.306540879,3.716019805,55.43927738,133.4188668,133.4188668,0,1
35709,-0.041725822,0.050428393,-0.133261339,4.306540879,3.716019805,55.43927738,133.4188668,133.4188668,0,1
35715,-0.038307853,0.047986987,-0.137167589,4.398093613,4.204301055,54.7068555,133.4188668,133.4188668,0,1
